dim-1,dim-2
40.920247,62.218391
53.363784,21.035775
-147.048357,79.753879
61.325488,27.726487
36.151888,27.063220
35.582920,59.646453
49.178987,44.748640
64.684405,38.360234
17.217619,46.787206
18.909062,93.853253
43.574600,32.918774
8.726253,21.219173
63.164485,45.028795
17.257734,25.220703
16.731807,44.265163
29.256229,12.069142
45.272513,46.615209
23.635516,42.485206
53.010472,6.469839
41.749657,18.368610
61.681339,36.953239
40.290607,63.100436
12.875552,15.752781
17.436647,49.802011
11.932746,35.283787
5.855237,35.728708
11.544129,58.338254
14.805463,26.098821
62.889472,56.340433
41.813701,13.898940
56.145204,17.671941
89.222363,52.279421
28.598827,34.005810
13.940369,29.160152
28.312383,44.371725
60.137025,56.143152
17.251909,18.919781
16.430644,49.095009
30.811552,16.690271
16.385409,21.494494
64.800948,15.939418
44.193351,57.854759
29.964059,41.715384
5.547322,16.676762
57.164435,50.049832
-124.973276,38.482409
14.064973,56.344603
55.247982,9.209637
49.667214,56.256735
-118.203989,25.244303
35.589981,54.133308
61.871535,36.678478
62.743586,38.313260
13.640588,10.674891
56.725994,35.567330
19.524020,8.676544
26.366116,40.811686
-121.632428,-71.433948
19.409405,63.584116
20.365832,62.653636
62.056645,8.451229
35.076555,11.535038
20.874074,6.114434
52.076283,48.369715
6.609035,44.982883
62.666168,19.280145
11.449867,60.313408
49.408559,21.260975
40.451983,42.035069
15.020210,9.988289
42.072262,21.588824
64.328806,46.650992
20.163315,55.453292
50.190691,34.347934
29.989476,17.443925
14.698295,8.990443
48.208440,25.285048
44.635617,43.582520
46.517304,14.846538
43.563258,22.808786
-147.271020,66.466356
40.637329,58.384231
-91.368325,-116.189862
43.034525,12.071402
19.926586,61.041979
40.398751,18.506418
6.567690,55.275468
17.418748,34.939173
24.755152,28.309694
8.973957,15.774522
35.325976,46.259286
6.003557,9.143992
36.746349,46.892845
34.642738,54.327670
36.553399,44.420469
59.910593,14.808059
118.240033,-84.366774
-82.726841,-141.441885
10.514546,64.849821
56.667231,53.711558
25.850556,32.159683
51.962130,11.330602
17.033338,15.989110
39.152733,29.857773
24.108413,17.966891
40.238237,40.355419
40.006399,57.969808
40.343877,15.154661
12.766052,37.638262
62.750025,8.707911
22.047672,51.980398
30.167630,12.285078
47.470462,9.206683
6.773956,48.861142
24.727490,19.654982
62.346965,51.764310
26.619857,30.753191
7.927016,41.261741
8.665239,47.631560
27.944658,33.515143
26.085255,8.244949
8.890311,8.566934
64.459765,32.297444
39.832815,24.327288
132.160085,-108.214780
33.711035,27.267554
22.793178,14.961173
28.733727,36.446505
60.886320,13.421121
11.036510,44.503711
63.857619,44.105125
14.684622,40.744242
14.905306,64.596175
11.439965,64.888941
56.456046,64.594515
34.128708,61.025611
8.381508,43.202075
14.365531,9.523203
15.890995,56.298764
36.839862,120.651295
30.016873,43.239833
-155.702412,24.678572
56.393753,44.532354
12.513213,31.613123
26.110033,52.967409
51.864241,13.713888
39.200095,36.591374
52.423225,61.055151
5.882051,9.280332
64.010092,45.086656
42.040493,55.007659
31.048301,58.557363
58.969889,9.457261
56.749870,44.865367
30.157986,60.709380
64.569885,62.549912
46.109864,52.351393
44.787645,18.524024
55.805438,44.806505
45.513803,47.194124
47.827947,42.207692
37.577259,63.555645
37.818484,7.578913
54.835872,15.593956
28.663366,44.843556
37.620535,63.332797
15.275257,25.034701
31.882680,35.469509
48.528411,55.287311
-102.885067,-104.135615
21.645173,56.418898
10.075150,39.942399
49.173336,24.344568
63.581122,30.428832
62.228252,54.375718
47.628613,41.917207
17.260692,17.078766
28.412612,57.841458
38.917691,34.177330
48.987196,47.721559
15.472639,29.529522
5.229519,50.907885
12.044441,74.776838
120.381400,154.700726
30.109389,15.243633
62.801137,41.220033
9.288117,5.288261
32.495079,8.513694
20.756117,60.460761
25.711045,38.190042
22.481129,64.767905
36.750724,47.339364
33.639032,19.264169
22.000189,52.276455
40.479011,19.629317
23.962411,38.650015
29.524459,13.498688
29.790146,24.282866
37.926487,54.483502
50.208760,47.997171
61.590354,58.695684
128.761318,62.753419
19.515976,-148.849728
46.759728,42.628151
8.506600,64.017413
33.382425,8.505812
58.948991,20.250327
6.231355,71.857681
57.409709,13.680652
31.536243,18.478690
8.066114,19.210904
31.573129,24.230250
39.988831,18.423142
8.331436,47.818750
25.853835,23.612316
11.986873,64.861120
36.702732,26.522490
11.781644,39.069940
60.867401,52.663509
58.741625,15.363256
37.405613,38.532599
46.087049,31.939494
14.740185,19.794403
36.911981,47.166225
-116.060900,-134.951567
17.534361,91.643672
49.430968,-111.049296
6.057457,44.647062
10.917578,50.473812
26.227327,63.030192
63.458645,12.809083
64.535432,38.060935
25.904631,13.444410
-86.236413,35.982988
15.987749,51.763818
29.487694,40.180230
56.609469,7.735271
5.122239,37.705468
47.057611,36.265331
95.579140,87.387902
-111.261197,-109.647323
55.666246,21.386146
31.416982,25.632536
24.852552,12.528568
55.534804,46.995898
46.150087,33.700717
6.860992,24.442407
6.543846,61.474270
39.405251,44.431369
62.081830,53.188976
50.875341,48.013428
59.315458,29.129384
36.810058,22.110649
43.053992,9.926672
11.227359,6.417187
6.560843,56.716417
-69.618138,27.010347
19.222867,9.319874
20.809283,55.844153
15.091641,50.777885
5.724279,31.440621
62.814432,34.964199
20.138795,37.240817
47.677612,28.435514
-115.444300,78.810514
27.394177,51.640389
32.750880,40.775595
22.632994,48.978408
45.580568,61.950960
10.517432,14.041221
35.254252,54.582737
56.351460,10.182877
46.666349,29.595152
55.664634,18.424410
5.165632,64.813909
57.586397,15.432956
33.464421,82.545434
46.915064,9.403688
11.423536,14.218649
19.684755,28.034500
36.202357,12.381571
49.436111,35.322613
29.304316,62.049863
6.827030,56.633161
19.888301,57.522225
28.122312,48.020376
10.763266,13.093640
20.069632,32.622715
22.090004,49.629069
32.677720,42.315755
37.477267,46.134892
45.837245,14.025860
59.936174,64.593990
7.684197,55.126305
6.196003,6.308309
46.529498,55.796629
34.465692,57.067752
18.686452,63.746239
48.683499,25.947099
26.266635,26.559803
35.027338,53.230794
31.974641,51.555176
36.838419,10.558202
44.913008,5.946396
58.311212,13.633524
43.043931,13.644894
22.624582,15.826554
80.030404,93.571856
35.755952,18.751342
26.064120,23.356799
163.152685,41.086179
40.145185,39.243243
20.078116,41.514989
64.364340,55.511158
35.435018,24.876450
11.623902,11.855644
56.980743,10.625278
20.483124,17.100226
23.589896,63.792035
20.558914,6.437040
54.236513,43.920621
54.647906,22.955919
7.897595,31.644853
11.894754,41.178456
54.861892,14.912359
47.138705,19.148849
43.109123,44.771322
52.066012,43.604264
25.847424,28.745939
41.171920,46.947742
53.998132,17.883383
56.144956,31.944439
34.990686,28.613400
21.384720,34.557546
142.040457,60.349712
43.660969,27.013382
63.828034,5.758320
6.474794,17.492424
27.327132,56.818426
7.998310,14.151069
40.526599,55.144666
27.793528,50.297844
44.208261,-67.363630
38.487565,44.543853
45.010131,40.756926
-137.236736,-108.643458
27.314586,16.123420
63.851375,8.131207
23.891238,57.695584
6.877543,-146.265118
31.154430,42.804294
42.104364,34.913599
49.378917,53.400243
6.536143,28.518471
41.391929,50.933565
25.643822,61.894970
43.088537,30.814139
54.401201,60.741787
34.823235,5.368741
27.815583,62.586596
60.780883,20.311020
62.839967,46.313404
15.279308,59.423548
19.695089,24.218079
10.955839,34.506935
9.757259,29.090590
35.498506,43.530717
14.711598,37.912204
-118.374073,162.811185
45.635073,60.870543
58.687330,42.392795
40.613922,63.912896
61.054900,40.718358
7.588192,52.370243
131.114391,41.855297
43.874980,15.554324
8.451402,19.820063
37.116856,64.207269
-131.282362,40.561713
49.689084,48.021296
7.205250,49.132380
56.554399,30.727882
63.946749,54.212217
108.518903,-87.168390
16.178670,53.366291
29.130400,63.168171
56.868646,9.276301
-164.406545,-87.368868
29.215931,56.550393
27.382684,37.810499
16.050384,5.795909
21.662481,42.432835
55.222044,15.023548
63.349434,36.028010
23.915782,11.194580
8.482438,18.269961
39.542027,46.702231
48.071199,25.080323
38.117141,33.881091
57.651254,51.441699
41.999999,56.607098
10.231504,16.551533
28.977155,15.759830
117.934010,-126.182908
14.343775,6.885049
10.929850,21.080469
152.165465,17.805367
47.134213,47.969685
9.432408,44.005318
14.442468,9.389870
64.457221,54.545753
29.860548,19.578001
27.929479,49.629329
19.172365,34.741329
30.764163,14.892106
5.692383,20.997228
51.926255,54.796539
63.610271,36.606046
19.335104,45.379153
26.563677,-87.355651
26.905551,33.210109
37.314509,25.650284
20.427332,7.486013
26.101969,27.740880
12.377800,53.824728
60.025566,49.633975
55.672136,43.948188
51.775209,61.722845
31.379203,52.238032
58.693885,7.119249
32.240392,53.257828
52.080217,15.942770
46.625863,14.182400
26.840849,46.214857
20.394480,38.358296
17.491963,56.842420
33.862494,28.955531
49.594588,15.443637
32.949972,30.897216
37.185374,61.958082
45.597421,21.642410
60.648560,52.568575
36.861352,5.218522
56.530298,31.605564
44.052051,31.701671
10.969019,52.845191
35.814383,10.262815
43.794998,15.227652
26.005880,59.634728
19.318982,47.151177
8.958498,34.353935
46.955589,33.937435
51.620273,61.634617
44.525324,22.254040
45.426926,56.448061
9.501876,43.858637
25.392362,9.324455
28.892172,7.813152
13.661252,23.157409
56.349112,36.211690
62.908417,28.749019
55.831124,5.266726
18.430554,46.046423
52.648474,63.180723
64.997225,20.431492
23.487439,25.744113
37.596856,53.711064
156.099462,-132.228600
32.971998,8.151218
-88.851453,-108.967186
18.873601,55.837631
107.307290,17.847574
31.812760,53.181833
27.942476,10.243688
28.688851,57.945386
38.631315,10.780517
21.009669,52.442562
51.236169,8.065385
43.590888,9.007993
11.300764,61.096878
151.352040,-121.578350
33.355778,63.426260
16.099483,22.428879
14.244796,5.376437
50.286517,63.552250
25.780153,50.847087
61.920216,64.477002
11.970086,17.741344
43.509820,35.584740
20.763563,39.862101
46.219641,59.791284
47.504832,54.350919
64.186394,47.871510
51.744647,13.550741
17.908135,18.364065
12.688328,38.828061
43.825904,49.481654
48.364042,16.379469
42.491114,53.469004
49.013125,43.439428
5.423919,30.831350
55.548164,18.653095
16.026235,44.644896
31.106292,33.807635
13.728930,16.236818
37.090882,54.751207
53.558374,13.428352
53.539974,24.864736
40.156364,19.401962
9.672594,42.645954
26.049447,7.241196
-118.865072,5.834101
74.505923,-119.502416
40.401432,58.211607
57.465058,50.979676
33.279419,8.475942
28.370897,55.686043
47.406013,9.048124
57.748071,64.515647
61.480954,60.551853
61.730354,33.969659
18.419165,62.511467
49.934904,29.493290
18.518496,81.981808
39.638054,36.956013
42.499015,36.251356
40.700245,15.500488
14.147433,31.588322
32.518207,52.452092
17.237067,41.324478
13.583456,32.602261
45.775216,48.054361
55.429478,52.972007
57.473346,40.928782
55.407197,26.685546
32.875947,59.168967
34.307576,12.110003
140.483616,-94.691556
40.998952,59.688369
60.090574,44.354021
39.794793,42.925553
34.953117,29.044530
54.917237,20.498040
38.184323,17.916020
34.290854,11.341548
11.636601,8.612891
44.236842,13.451779
19.023924,24.623918
38.354052,51.951189
64.389933,24.378024
54.742184,9.571243
11.714993,63.767862
59.638165,31.065174
16.204574,104.041954
55.592403,6.089001
123.432041,129.038907
26.197564,48.400327
24.227845,34.177321
44.042974,58.280780
25.088904,45.588982
49.710978,16.947518
54.095907,44.580810
16.573781,-70.269430
29.855376,41.670929
37.005968,15.414864
37.903023,26.174362
28.261817,28.350736
-103.592737,63.259950
56.923603,9.080619
54.244451,7.642761
51.934485,11.525026
26.753694,16.200549
12.301843,43.227927
40.148435,22.904508
53.641006,20.892124
48.146832,5.197464
61.676497,64.631282
-67.864289,64.006143
51.443920,81.373761
28.944434,60.692193
9.726075,55.978705
45.463143,6.380514
16.694388,27.677630
44.921808,60.308020
20.128552,9.910554
47.468421,63.257991
6.658003,-98.547601
37.249861,6.546837
40.634120,20.930859
35.908952,59.145650
13.567754,42.543342
42.796561,36.957910
138.172161,97.811580
14.189370,46.053067
135.973993,-107.806066
25.233921,48.382101
18.141587,-85.064183
9.694043,7.447512
41.335763,24.980968
21.552305,36.586393
18.047274,59.836850
17.639400,42.157520
20.029071,14.667216
44.284601,56.640906
22.312536,6.827131
30.243237,62.057905
42.531647,31.052656
52.223125,37.307278
6.437923,37.925357
13.139723,20.607149
60.764810,60.518516
58.269334,20.056941
54.420966,60.413927
38.165130,51.544307
38.399441,8.281206
47.700278,11.610828
68.051463,53.919738
14.334579,6.224818
16.824540,47.217270
15.538210,32.807613
-98.713873,146.932318
28.775512,18.282103
15.672858,47.590475
24.410168,18.246563
5.295999,5.952701
10.733660,51.096198
8.639801,6.588894
57.797448,22.127812
63.243603,40.962678
18.580569,26.278125
34.219561,59.024738
50.944961,41.569978
-148.963750,21.209003
49.902448,19.308934
64.528240,19.692423
28.954220,54.983083
8.734229,16.590274
11.753931,46.395531
49.594777,39.589232
13.987063,16.155487
14.037770,8.895345
37.249952,146.008191
-79.031970,37.162106
109.622871,-139.360897
42.041843,58.707843
29.552192,28.878985
26.292554,51.452899
59.558958,62.216402
11.492233,19.724561
44.872022,30.794482
59.303482,42.073299
28.474081,44.028483
44.094858,20.533807
48.790672,38.590689
23.455550,63.337809
10.720164,58.336649
8.872772,54.778750
21.605514,18.002474
63.488964,47.635873
36.487096,51.972829
148.546415,-71.360741
59.745951,19.704798
20.103471,30.874086
17.610617,16.324173
37.818137,28.405456
7.340898,44.866471
49.839013,28.113658
32.189377,57.745341
49.669975,52.803608
46.280860,45.865443
38.894828,9.402505
20.105375,56.829871
61.375145,38.368472
61.781229,56.232718
63.063511,26.467907
64.323821,12.844115
29.975928,33.434473
18.408388,45.856597
59.107657,41.152568
36.745276,34.978921
42.814167,59.108756
110.466841,-88.772282
-101.229413,104.837529
63.974610,64.681590
21.853121,14.457515
27.702125,41.279005
63.177841,51.904818
-140.414202,14.133355
-131.751659,71.577343
56.573008,53.696925
61.081566,19.070633
-114.413554,-92.534455
51.278367,63.368146
53.937888,55.203897
54.844932,6.763551
37.317662,33.291403
46.555089,28.558324
17.664031,10.448035
52.086730,33.757693
51.112872,54.815428
55.414831,37.430628
33.910006,59.748443
-153.725884,26.764622
52.397311,64.804048
32.912468,5.460829
29.437818,39.400048
28.305854,60.494746
64.650297,50.056623
20.142794,59.539677
48.925058,39.809694
48.202101,39.730668
16.421283,56.706949
25.699766,12.859435
27.823632,33.304910
38.210746,12.161129
39.818059,12.477912
37.196779,5.659824
21.037383,13.794151
54.084067,36.137207
19.365178,50.706670
-114.677783,-138.041145
21.623008,12.409815
28.804524,17.161390
44.406727,35.785868
15.451539,34.198373
31.819359,39.824753
-81.288799,-78.297608
22.178663,9.757090
57.314888,37.163767
19.032973,29.970194
54.743044,50.456885
9.188527,51.752940
9.884275,51.088251
-150.000261,11.497585
58.673020,40.733837
42.035385,-160.973888
12.100596,54.894269
5.311458,32.758566
32.216129,46.893555
45.508515,13.475622
29.244393,32.554412
47.015215,13.493346
44.855424,8.829032
22.395394,26.428227
56.309716,30.740740
23.000124,5.315172
56.382507,49.536064
49.749312,23.440641
52.777309,20.652354
60.121796,27.762703
47.592418,60.834008
17.499869,36.552800
-76.732837,151.400236
59.653251,22.274121
26.428781,16.306100
46.916869,53.290237
28.001197,34.747442
39.096913,48.885615
55.377844,29.197934
27.008698,40.693056
36.213177,37.554444
19.200704,63.912845
36.479111,35.032590
40.298148,18.634231
6.232155,59.852122
37.117487,60.690070
22.257265,11.452980
30.995510,56.649937
11.780152,17.579230
59.593827,34.062102
14.549808,18.420582
69.859263,-113.045404
32.431165,17.245024
60.490020,56.082315
49.107479,35.457302
61.783614,61.552066
40.734594,29.021328
35.967406,46.790802
26.616579,34.888328
13.977633,20.597352
43.196346,52.961775
8.788806,8.354079
89.626801,129.046543
35.459272,30.205106
12.421418,58.332506
-136.240802,47.081875
22.160927,33.170970
15.862842,11.766855
13.466266,35.637601
-141.459583,-147.440540
56.671698,-72.857641
17.001267,57.755658
34.131800,56.218734
35.291088,53.593134
18.755310,16.293431
28.031493,-107.107816
11.213100,60.944363
26.022491,53.518423
45.643424,10.838918
28.379644,27.880949
59.570888,26.060544
32.742143,64.954396
63.737080,15.781938
12.641698,8.304349
19.765408,19.083807
12.780192,13.101648
26.484421,51.774045
36.178189,59.144800
7.208082,44.974863
7.069449,45.306270
33.940962,19.266994
46.133034,57.719711
121.228532,24.263421
28.499426,32.054705
43.558727,15.974440
59.229312,21.199429
40.668689,45.772090
41.549610,28.514390
17.272754,10.071094
16.678356,37.566154
35.076183,54.556092
63.137459,56.754100
23.245411,52.209004
33.076199,17.084899
47.197613,35.714386
21.244370,52.550167
61.980230,26.174250
32.177703,11.716886
38.654637,32.386356
29.258840,61.613959
57.002317,45.691982
162.316621,160.297035
27.237709,39.349459
44.416777,27.676058
30.002497,27.279921
8.314945,19.327799
33.288541,52.119278
35.233490,32.287567
8.365368,6.990586
31.943832,46.304967
18.598062,33.483822
42.998753,5.227078
62.310438,-108.181673
26.933007,44.192067
35.817544,40.516185
38.791795,16.017470
26.832281,40.142175
52.092360,37.565089
29.014203,47.477051
45.633530,26.599255
15.585080,31.326839
60.587259,49.060407
39.578892,48.586203
120.001387,64.064380
8.177763,54.462989
23.756634,45.955501
16.391202,33.058021
39.188825,64.016000
20.565219,37.688095
53.941775,41.512145
155.501656,80.255397
19.240228,40.543672
42.707514,46.961980
51.417120,43.913760
-89.578983,76.600785
40.787167,39.407742
75.278177,-79.851074
64.841699,26.739033
44.598841,37.936176
32.411854,39.315110
51.967336,40.648669
46.527296,124.047527
6.718502,45.846762
53.961012,6.971210
64.013367,48.049636
57.852619,30.622448
47.868457,7.353480
142.854212,161.927422
40.057172,-115.432878
58.771379,58.905674
14.974101,18.652524
29.158580,22.927453
31.362769,37.530675
6.946953,41.585686
18.291826,31.625657
162.485514,28.792287
15.736811,50.381942
41.227421,10.934399
21.809069,60.708721
16.545415,26.752588
45.112673,62.642288
6.689671,55.613070
53.970488,6.645376
15.318313,37.034176
55.970268,38.127630
53.116193,35.727488
31.812651,41.863114
63.596530,14.106550
-120.924330,111.062452
11.271609,13.216603
55.695009,39.343368
52.778987,53.166696
30.917174,41.814253
7.889220,7.541598
18.870855,54.222661
11.456886,47.997519
21.930331,35.516224
33.948462,35.524443
61.568090,58.573510
163.517549,50.160586
27.923113,35.463153
49.377961,7.631350
61.954222,46.426723
62.858834,8.316947
163.851490,14.220235
14.049305,46.559270
16.612878,52.503975
-160.399581,96.619196
47.666166,49.209938
30.883167,45.048128
59.897322,-79.823077
62.021169,40.063477
13.258678,15.873514
5.712338,47.185345
20.261158,16.836552
55.209906,42.910113
48.251040,53.323247
19.699625,8.743329
39.293203,18.689441
33.118700,12.032982
35.415494,42.330872
18.812900,28.062617
64.540779,41.868184
38.349868,18.410258
-115.741680,-108.890978
15.036250,22.092602
21.082572,25.150164
49.841392,12.537778
52.798659,29.853705
32.361719,17.045613
41.181032,24.485135
44.894416,14.800634
16.303711,57.619351
