dim-1,dim-2
31.354503,49.625979
57.654808,16.967501
27.119349,19.993537
50.927433,25.708717
40.908734,40.283557
14.023152,62.678275
13.597661,85.193807
44.136841,57.355609
10.581667,55.108939
34.250392,29.935394
28.846313,60.952863
55.285543,35.835959
51.768871,24.813305
18.567244,46.183082
24.705831,35.811129
49.957334,44.373835
64.236774,6.051673
21.766128,56.342415
19.240066,51.836935
23.560766,8.926418
33.179438,28.456618
21.576549,55.682161
42.480326,39.289925
60.219756,64.850893
15.538615,19.770572
26.977916,54.505981
43.340231,5.654174
36.333729,43.290979
32.816320,51.655150
12.522417,40.713049
13.556042,16.943554
45.678664,21.392890
8.066821,41.342779
9.400122,37.855880
54.553085,8.130670
44.080890,11.340668
39.410756,63.573249
46.244623,61.085573
61.684032,53.326268
73.368828,137.084222
20.281596,20.365336
21.257643,18.114019
62.499609,35.262209
-123.512296,-71.345300
16.196866,-116.369085
58.663477,50.524343
7.290528,36.514938
35.562218,13.039908
9.016973,26.842550
20.808130,57.108495
18.839687,36.384308
25.957542,8.690284
41.374128,51.447881
37.406977,14.760432
57.899900,57.366536
39.403883,42.846407
23.531635,55.132483
129.115673,8.094261
32.951652,31.579803
62.399418,57.243740
61.373340,28.104720
26.067025,27.680045
53.666939,16.750687
62.121116,22.178244
60.792454,21.989935
56.343296,61.683682
18.893332,50.531387
10.926842,25.188270
17.924074,31.669286
104.129794,-128.919419
34.554169,24.536814
41.310715,55.301986
64.419353,10.517670
55.476119,25.423732
9.496888,24.783745
53.423963,43.860540
29.153570,33.997123
26.381267,28.949678
37.204937,139.985092
17.193880,52.699503
5.505299,64.643716
119.489768,38.465894
27.642519,47.480771
20.014848,52.530711
60.396900,48.107508
55.646057,23.694201
57.848675,12.180071
45.100684,41.327663
49.406091,55.053172
27.133629,45.894813
49.752485,25.819764
27.938097,56.634830
20.738958,17.699966
48.025244,40.204310
59.704995,46.757629
34.552751,41.472876
17.666006,5.001291
51.920208,13.965199
47.313547,21.861639
20.589866,30.457396
17.464507,12.158075
43.647250,42.764095
6.922843,60.592091
46.815457,37.980783
24.115737,58.561180
37.617198,5.920207
8.219817,30.991161
47.186843,47.037639
12.717013,59.315040
49.848130,35.659439
38.465532,27.636691
20.257102,30.530912
16.072526,62.293288
157.768060,-124.563697
8.118703,21.993661
50.535060,55.762203
50.685457,62.786000
21.629154,12.991581
21.101571,22.530603
48.109139,45.712007
56.930409,28.786242
44.715871,19.921387
20.433992,41.484730
47.556197,22.407751
8.432894,157.565617
56.458136,35.751245
26.676738,7.452454
51.193478,17.905280
52.084772,34.611997
43.035192,41.342660
10.135428,53.940829
15.826682,20.865762
53.212106,49.264723
45.893559,39.880538
50.582058,53.167757
98.982260,85.985339
51.473753,24.080708
29.286799,7.175235
17.081224,12.953935
17.073437,46.843605
46.959381,56.327676
59.847773,30.321121
51.502819,32.357759
19.049928,9.444665
38.540467,11.625491
22.861539,24.959647
26.832657,22.682747
34.623421,63.726688
48.681807,50.851639
74.650447,104.739402
-113.906237,42.786318
10.594889,21.047221
51.172452,11.487720
14.103736,30.904960
47.682006,33.610994
20.029971,60.926637
34.222775,26.963930
30.339349,9.307368
62.136159,25.076786
144.315093,20.847525
17.526081,48.078296
28.602856,64.002180
42.650953,7.714153
36.915115,23.444458
51.459098,26.649639
37.814999,10.590018
12.181852,58.465218
47.013861,32.234242
44.512996,18.677150
12.999137,49.134723
29.976929,6.526016
43.446392,63.882066
48.145069,25.909725
62.100185,55.227027
10.502396,21.396018
43.340605,16.535639
47.959503,33.456438
51.359930,39.648038
-73.857600,27.128005
48.845357,39.843305
6.021229,30.750631
7.883481,25.246950
82.195252,96.179742
8.573797,54.285760
55.393285,58.957234
7.157878,62.717104
25.731125,38.907679
-123.901143,16.623261
50.639172,54.312852
51.738752,56.289677
34.333598,40.186942
37.932081,49.074767
26.378509,34.229833
36.143319,22.063049
33.502506,50.490695
51.740682,36.025722
52.703657,19.136042
13.867312,15.325038
35.545811,58.667641
78.063105,-164.163346
-142.048045,45.454230
63.170403,38.850284
15.552580,48.715577
32.078809,16.543378
45.845137,-162.247702
61.308882,48.128514
7.152844,57.096480
7.919016,61.097825
49.225613,59.249155
16.751842,51.983548
44.876936,57.577001
54.034107,13.486834
38.844809,51.216066
46.196102,47.151793
53.598126,50.482216
60.014071,48.185170
22.143474,6.377600
22.251505,22.771759
40.586807,25.889581
55.881143,62.714021
54.417424,61.176985
25.498341,-69.015253
43.896836,17.507289
55.542932,38.600104
42.328419,52.768335
56.074312,46.742911
59.854043,64.901257
31.578226,48.482026
60.513025,11.178591
34.867510,30.623530
60.151086,28.302482
48.984799,-163.096341
45.914625,30.544665
57.191528,26.881924
26.905244,21.003497
8.115897,17.198574
58.924091,21.604876
20.618893,15.038486
32.994607,15.020886
16.509758,6.517852
61.659404,25.849827
-68.203276,-114.146714
8.601525,56.063128
43.257214,28.057739
6.085193,9.044154
57.778156,35.154574
6.674368,54.545038
52.106495,25.736225
53.446092,42.950725
56.646082,59.768938
44.414245,24.325178
28.881384,57.014067
37.983951,56.376360
40.256177,41.666554
11.002433,58.172788
48.874975,44.424595
5.399540,13.214988
26.667821,53.199150
36.966289,56.506066
6.307959,62.809409
62.873996,45.613881
33.375873,48.099833
46.275078,40.165922
25.471097,-87.439077
16.072223,33.993101
48.746767,57.390451
42.649080,26.146315
46.110467,14.596510
18.230164,63.237907
86.084366,121.531856
61.857205,31.768101
63.243102,57.334803
26.585285,58.701285
27.365959,58.244471
61.821607,25.867054
46.934445,18.909460
44.483796,9.847026
21.430192,47.415926
57.326517,8.135676
51.639288,6.415515
46.839798,83.968019
9.696685,13.996496
44.108824,29.761777
-110.773443,-84.995217
64.293642,56.744039
48.219161,49.392668
15.513536,40.431827
39.961166,15.101477
19.859114,55.510384
25.545087,55.935482
103.394184,122.856276
51.345979,21.102066
23.437652,18.532089
37.058911,9.404369
23.839045,62.677701
42.620234,14.351463
9.096282,39.232908
60.934138,27.680978
6.140515,35.001489
48.712266,30.546702
69.805217,-80.897778
-70.596466,7.663676
41.592533,18.180637
22.958322,63.537237
14.426398,60.391456
10.076189,-124.253523
45.554497,22.700210
60.021752,58.281670
49.417888,50.508522
64.701477,24.160813
58.045680,61.432126
29.630428,20.264074
47.327109,47.158928
38.499952,11.741574
-77.663289,23.495579
5.073498,61.634139
42.415405,10.144794
61.898621,15.534950
27.333519,20.142545
16.234612,51.639535
15.417795,53.226760
18.132159,35.317984
44.073422,41.825821
47.950049,60.702775
152.283555,-151.022766
-67.334257,74.138448
11.336091,24.637277
26.051126,27.226412
29.640088,30.435149
49.304621,19.018990
43.040482,44.036549
22.630013,41.826337
13.697673,30.683981
21.768870,25.024325
34.378381,41.041922
-127.205022,151.422910
44.777433,35.830011
23.511079,61.249893
63.196770,29.593982
51.796027,61.270896
14.290483,16.515728
18.749829,52.715120
62.574983,27.923379
19.526074,43.582997
93.917876,160.097549
51.504215,7.121514
37.430204,25.688133
37.498968,43.968049
24.499698,35.562243
31.803218,42.058161
32.041340,41.287322
20.131055,43.718927
51.906767,58.529991
45.400137,12.225522
-129.526966,-156.023558
35.368989,37.114081
50.053673,-74.798115
54.127159,62.045019
53.307044,44.602824
41.754973,44.249446
19.745285,27.880984
71.556656,139.604492
50.524100,40.267808
59.646380,25.910046
-102.450567,77.374977
50.951548,29.891371
14.189976,51.333478
99.645020,-83.848975
45.285646,20.303856
13.151442,33.543293
61.557940,60.163495
28.603372,44.863992
43.376697,27.901275
43.571133,12.280378
23.309722,8.514164
35.783847,28.633490
12.137321,52.317765
26.223155,38.628921
28.629342,27.501407
10.237522,39.350602
39.607485,47.288049
18.677139,64.719670
35.338182,57.002490
23.899087,29.112847
43.447960,63.115678
36.734089,13.163723
34.679453,28.224663
51.796399,28.753349
60.086518,158.835190
51.822335,47.294230
38.891315,143.958050
58.371872,45.043115
33.946982,53.643913
-87.916186,-84.122612
27.884651,45.555616
61.854962,11.528687
44.548557,24.320052
10.483732,36.912436
44.176376,53.615124
40.674552,64.322267
19.764360,35.725981
31.532656,58.027693
12.276671,51.961779
42.366612,55.428539
48.936094,7.152004
30.493741,37.042502
-92.279173,-111.542862
50.284086,40.797890
111.378243,-150.248377
41.930878,34.587972
6.618041,43.734162
18.785380,7.697106
65.219931,122.242152
25.500390,47.100375
115.998724,53.208337
40.645984,62.247011
29.203327,7.756538
42.392088,36.605981
40.532264,22.953508
47.417348,29.023072
36.652747,22.854995
35.158031,11.861383
76.614914,12.533179
36.713339,56.694842
7.033403,42.762588
-139.169641,-131.053705
48.040896,11.429306
46.689643,59.075477
20.912913,10.781476
62.175749,11.747438
27.306494,58.046022
36.620475,25.873022
27.334443,23.025283
24.910513,24.053578
55.924460,58.324123
43.068906,11.072398
52.485658,9.870448
23.098736,57.460856
33.715402,46.372950
15.758748,22.334377
11.867425,11.082929
11.029530,34.286575
55.964819,-143.191454
28.978996,28.769896
127.841767,153.817487
53.158883,36.059268
6.800351,87.421767
21.731438,52.204246
25.722476,32.023563
15.294137,62.254662
11.596795,24.658636
21.265541,31.547174
59.554181,-89.604401
17.618111,54.762638
14.275334,30.547025
22.982544,27.338294
10.479919,19.587624
32.877835,49.296130
14.831272,53.091514
24.877327,48.014715
16.164837,6.919438
49.815930,55.061182
8.025795,35.301560
37.616588,9.757883
46.331351,10.043064
32.461304,77.799748
31.977251,29.920615
30.569330,11.026241
32.161036,61.452872
49.275542,17.274849
48.304084,36.584453
61.349991,19.786234
12.435511,49.656798
33.506762,44.171242
19.488396,35.922600
44.597352,28.771758
14.350676,5.315480
-109.419203,53.781436
44.237049,32.591962
58.282911,111.164389
24.766387,14.849551
33.681970,33.668187
21.504102,56.159037
25.053551,39.294960
23.340210,28.153548
19.915668,51.533315
41.895059,8.430368
79.379865,-149.436543
19.230583,50.175569
26.918234,21.302589
44.602529,45.092287
47.505539,17.610190
56.548432,45.638259
25.006139,28.674631
13.813785,50.511819
35.885908,63.390070
40.360256,60.827778
-79.169975,51.669125
56.754262,53.500502
5.275035,50.790903
30.041513,38.965098
22.042506,29.529919
20.888257,46.689236
29.807314,11.816814
12.537748,52.264821
107.254450,125.391743
59.681447,36.228255
43.115390,51.449616
12.195819,62.305815
109.860382,118.108690
31.109142,44.520228
15.967008,51.751450
24.934922,13.214973
60.692080,52.669626
60.506402,37.516143
15.558966,42.630198
26.162152,61.717174
76.766019,-151.430177
69.105697,51.430640
29.656807,64.393498
28.309504,55.124373
36.422365,22.884981
50.924925,13.462484
7.227274,40.156043
42.928722,49.339775
48.354848,7.503664
40.033682,60.577076
8.055056,9.041114
58.176545,52.748509
15.672199,23.420114
23.943936,10.915579
52.111523,24.904200
38.904433,49.963163
44.024605,64.821805
16.189560,7.389516
34.492809,54.300688
23.895826,8.235991
34.337452,-127.260110
110.101781,26.755430
45.963192,38.486257
38.876178,50.560922
41.164832,42.887321
32.299274,20.834252
29.566169,53.177688
28.625302,59.704352
39.707423,20.284310
11.057872,50.641218
54.593035,31.669308
48.773098,27.151848
63.784675,13.929315
25.455588,22.648865
9.803050,39.385591
60.502777,57.265847
59.042825,22.965555
-114.248949,32.360828
24.858874,39.068620
36.907706,16.352716
24.571888,19.941720
33.837838,50.351398
45.151861,35.908852
48.943302,29.013244
18.969177,60.256182
56.082029,60.525368
57.952139,27.367560
36.944379,44.841544
17.224393,15.857411
22.555893,11.675693
32.508239,32.882680
57.457756,25.027460
60.706419,49.009619
52.611922,19.303741
5.014637,31.367388
45.138179,25.610932
94.174780,74.564640
9.024546,9.603459
8.550194,24.975890
37.678075,5.980994
28.343880,34.416540
60.948285,47.047417
18.529625,15.312562
19.625112,17.227265
62.334245,13.900456
5.442598,55.369791
80.219138,-139.978874
55.997452,17.803078
49.921553,43.241337
29.262010,44.361812
64.344331,22.668407
56.578249,62.523662
135.465173,38.188031
32.169123,51.857621
27.935214,38.631439
11.452812,42.863209
36.039039,13.236279
58.518446,49.006882
17.024548,10.945415
6.967690,39.708315
24.110480,26.908198
60.510289,-128.427587
61.825631,7.580202
33.432878,34.422886
19.143168,14.714943
24.120789,14.216082
46.500449,25.375185
16.478633,15.163312
12.571613,41.821839
9.282449,42.497218
38.274950,11.707072
99.989604,-122.680704
60.924576,29.436984
19.830334,59.570893
33.937169,10.414539
10.953042,24.317727
43.314596,62.772133
30.813466,36.420725
57.662325,61.505837
10.468669,61.620276
7.552793,52.372759
57.966162,34.077930
51.199582,24.128406
13.720132,48.446461
12.118287,35.443857
33.226100,40.051403
65.010620,20.819327
53.214365,24.903092
27.173782,40.292569
28.394185,30.390550
19.320079,48.858868
15.207756,39.825540
59.084629,63.190282
18.999781,48.393416
24.852846,55.798904
54.977725,46.484340
18.777730,55.939570
57.836295,13.477751
33.818425,45.024067
14.468991,35.732571
59.615134,31.402226
8.380932,51.989922
28.458857,62.345334
24.943936,12.398983
24.358672,63.352242
26.748358,-159.436677
12.971702,8.563502
102.787277,129.292309
58.382519,19.470412
-65.917028,144.410124
41.995152,54.996093
39.192854,53.802743
43.691452,55.617192
34.258790,34.148371
62.536756,18.050565
51.153436,23.089990
9.267227,13.073825
-161.379772,-89.354189
32.759495,59.961271
32.127221,59.483137
32.697297,28.125370
-147.794549,8.789430
29.242780,40.160832
50.136200,19.068005
39.867706,13.619635
47.144864,51.472488
62.907103,58.770310
55.120992,61.758652
37.733061,6.426118
9.331324,64.432526
49.400039,21.423159
37.544348,58.048318
20.315082,5.529137
-143.727595,-119.133109
23.281490,56.740497
64.023723,62.850812
16.531206,50.030309
136.172588,-119.410652
-143.539802,26.710964
49.951528,44.772104
11.448071,26.957078
9.234397,32.606590
-106.815870,75.436887
15.622148,25.216645
64.908548,27.150953
-99.104071,106.066434
46.095208,21.700848
39.520493,20.559395
19.636187,13.017430
13.417208,58.735122
7.912019,39.465179
162.019567,15.632343
54.102703,30.194242
53.271967,11.602709
64.246766,9.278068
32.178262,39.883121
106.402417,30.634490
8.152128,50.321297
64.831386,5.544635
36.453046,123.059734
37.928856,30.771929
87.354896,39.052058
20.053637,63.606410
6.594459,59.516379
29.387998,14.386508
50.718998,15.465279
26.725077,7.982012
53.547504,24.978659
5.696641,6.771162
62.057409,40.329774
8.282169,24.221580
40.707336,59.291927
23.274915,36.240632
19.977668,9.533858
5.257923,47.353516
58.561917,22.892642
15.416914,63.180447
16.124356,6.461133
87.006222,-98.868720
8.467005,64.479748
58.395622,7.356590
43.713535,26.657881
58.778496,14.601095
40.657368,21.176839
48.095897,11.939056
11.959238,36.992919
59.507280,39.156665
40.895912,33.735976
18.715522,50.486944
45.922086,15.092091
55.597597,59.811027
50.067134,35.413473
90.111076,-83.671338
24.525061,8.920166
64.199972,11.263296
45.750254,32.508306
44.296244,16.353697
88.749514,-126.009992
13.341037,54.299309
23.788020,41.557545
22.720113,64.617038
6.964101,61.050906
62.021833,54.639092
33.150895,8.197380
60.298624,12.323886
52.973528,30.394938
36.644478,34.334398
60.682309,61.854515
57.413149,6.829774
62.258227,43.244427
63.613891,58.748086
5.371620,60.296023
-106.481850,-86.427953
47.991792,38.505129
56.398260,51.732671
55.885224,59.560109
43.436980,39.058050
8.334450,47.252641
59.690472,43.889094
5.598151,14.675856
23.022968,28.472138
65.740899,-73.969111
33.932688,61.429491
58.121755,17.014658
58.576772,39.878306
57.758311,61.134177
37.885945,50.506603
-163.131366,91.761728
6.690772,60.641137
21.909442,30.519436
64.473931,48.925231
16.201317,22.934023
41.221340,32.891260
12.126458,38.037049
33.345974,18.070601
33.090783,6.617668
64.875889,53.850443
64.509339,45.242612
46.340671,11.182851
43.207006,6.722938
35.110352,36.323151
64.762814,86.716991
9.897768,48.551109
18.270479,16.208945
63.002687,20.033434
-162.440301,93.445713
21.500540,41.013061
29.665980,22.762186
58.791744,60.126998
25.922306,38.861467
10.933200,56.356432
47.873561,56.657508
18.367442,32.876548
41.488313,37.553437
58.431677,30.317028
61.411531,36.347397
40.679640,15.678243
49.258670,57.165884
41.622378,28.618481
48.450567,11.008314
25.197006,27.107760
55.329680,22.216035
54.925227,27.179640
64.674118,17.869777
17.192344,63.885140
-86.344336,-67.505314
28.835571,56.827191
54.847534,26.336488
29.988906,26.232019
46.960398,63.018630
19.692035,7.144425
12.779588,59.721474
48.108229,51.511133
57.110477,45.137660
51.554355,25.872109
59.232613,57.984755
-150.774690,146.256563
21.799509,7.342815
-70.882995,41.310889
18.312326,29.528001
62.306908,21.218275
55.189026,133.520820
40.760170,13.670371
38.925228,42.953131
47.005902,40.725297
36.455942,29.203399
64.571923,18.425459
10.679312,17.058348
64.388175,63.996869
10.999650,60.623551
45.460231,27.843693
104.267390,115.393676
38.205922,38.927421
54.349218,9.521582
60.604535,61.155067
12.689904,20.057211
57.123971,42.811323
19.601964,58.417372
42.822351,19.492167
58.784977,19.239175
17.510850,36.132972
47.280087,41.575440
24.181986,39.005842
41.573529,25.157691
62.441675,48.823510
8.619752,12.041676
17.852650,31.318222
37.508098,14.341366
58.428370,12.140216
41.245414,48.530628
21.360795,44.288135
52.690791,40.406569
32.676802,23.644373
-128.228436,-83.056866
26.179988,15.520372
42.396792,55.634927
17.365094,17.194769
29.976341,45.549828
14.758978,14.787664
42.425533,21.259024
66.323762,57.183316
6.576125,20.760819
25.813035,8.181854
15.292647,13.688828
64.638808,27.110230
59.616195,42.966479
42.104159,30.599260
61.357978,64.105839
44.820942,53.833753
42.748302,56.122963
42.241666,28.949628
41.360876,13.081104
17.197341,62.699176
63.249246,6.177273
25.734660,25.837259
30.153490,13.319342
57.699853,6.205586
39.491576,21.040646
45.594533,32.548057
12.987843,10.037641
39.116155,50.108237
28.904181,14.197335
113.548290,141.444201
38.056831,21.705057
56.294448,64.848698
40.766890,30.665543
8.624179,59.427555
63.727883,37.822940
34.415047,8.555363
58.050058,57.468027
18.093371,17.123708
9.271223,42.440078
18.474073,46.271628
61.637709,44.830876
31.741302,56.641327
41.938078,33.920449
47.148822,15.546636
35.318459,53.604161
47.429110,58.191793
64.937993,10.743949
51.911597,42.403136
45.830777,32.580730
34.428227,63.097049
24.144860,6.626589
12.997369,36.523989
19.702694,26.636502
27.307133,36.898764
52.987908,53.363177
60.901504,53.469832
37.854816,41.357094
144.767362,120.357353
46.678471,31.252626
63.634418,23.109657
10.024379,45.618094
58.876634,33.974616
51.454800,35.762230
20.906647,27.962719
56.663926,-86.871911
20.673007,23.852105
30.742392,7.233677
53.982472,37.355417
11.025733,42.548442
50.786327,54.638406
30.465496,36.604089
33.319193,26.971849
16.422345,17.951885
43.342588,61.888064
61.477978,17.464032
21.953420,43.659774
40.008801,47.282554
49.647556,19.164932
22.307740,21.006676
-89.229649,-85.214231
17.870386,56.601173
14.397424,28.677294
14.123861,62.594702
16.069347,11.880818
54.882207,19.743228
62.602147,25.263806
15.618785,63.741297
48.180215,51.013675
34.359908,50.325226
11.568556,16.606843
58.416966,35.243886
51.914948,37.372589
62.163186,32.599990
64.725535,23.165808
9.526391,27.774665
-92.080127,65.710512
55.668944,63.817149
28.992915,57.811200
40.335051,55.329078
34.602923,62.016574
62.212370,64.135994
31.809046,60.862203
55.299095,43.266647
55.083181,39.409886
33.955695,11.534222
60.503147,29.258732
91.744681,118.180370
54.831032,27.668226
39.801935,5.436621
7.389193,7.903074
46.231970,12.162547
21.963467,20.692689
63.514595,8.689604
64.647111,35.100864
14.014245,40.293195
37.637812,32.240115
62.180977,55.560092
42.853635,44.430274
58.935420,25.099202
64.444230,8.360901
18.464235,35.605925
-69.021181,81.928461
43.498037,10.675201
-88.778223,62.845345
-158.797260,-124.773851
60.299134,19.796899
-126.125429,121.718035
27.339414,52.059732
36.587882,44.085289
40.605973,54.976026
39.658882,34.085663
62.489034,58.406231
32.782077,23.761303
43.111420,5.940646
34.894177,23.436218
50.206629,36.633086
16.191909,54.585699
45.823630,17.921927
33.456523,57.422048
35.410466,52.440899
51.167198,5.437909
44.488119,15.103277
20.747547,32.483847
33.074283,37.276152
21.323716,17.687489
45.010303,10.553274
88.216995,-119.392752
14.976562,26.629577
44.555880,64.274309
12.334092,27.528435
-151.830373,118.139800
15.073680,14.424858
64.481464,17.860575
17.957923,16.324145
38.385092,15.762285
40.011937,60.522988
53.461380,14.446930
12.706946,40.656927
20.979309,41.090599
44.945103,40.678437
37.219242,43.161506
35.291488,12.629426
17.531435,56.506151
31.622310,46.727247
52.147579,53.804577
53.154631,58.454333
5.972539,30.116449
51.318745,51.593123
34.603979,54.651376
12.641196,74.004805
33.071718,60.701396
45.667386,63.001583
51.869647,55.219042
21.509592,8.551669
26.839691,52.052590
12.293693,51.673449
6.540182,60.075190
19.947712,37.208232
21.148712,23.859272
28.272728,40.611042
14.429334,24.969233
26.901500,34.739780
42.488511,42.514529
38.338626,34.358951
93.676164,-84.982819
84.744624,62.889869
58.555116,48.644965
57.792252,52.749235
12.511374,29.611968
-115.866520,40.693740
45.210099,52.668737
8.330706,53.565073
39.235853,31.762094
36.450895,37.035609
60.748805,26.493574
20.123454,62.058704
62.179538,24.918088
23.232095,15.940685
31.632146,47.598758
47.438995,51.769866
64.888365,37.531606
64.606395,24.233970
73.828180,5.389823
9.995783,54.125011
26.194785,31.698579
27.252956,10.434880
101.302822,5.442522
49.514255,27.553763
24.824412,5.060787
27.097595,56.306297
9.999993,17.889666
62.650199,51.089461
33.029542,51.117425
49.234234,41.786933
17.190709,36.371610
46.827038,29.005166
28.046584,39.290947
41.397094,63.066244
12.974100,52.135345
64.873995,41.811229
54.162749,12.333121
11.830447,45.237154
28.537529,24.129742
55.287983,47.083314
34.971449,11.211058
35.718015,33.724928
8.475946,26.125975
12.815381,14.422189
26.314604,45.592631
136.972460,98.158943
59.509825,23.919436
18.483858,20.641739
60.161214,43.485191
-136.432565,-143.787916
57.762270,18.893444
18.473853,47.351608
9.970142,62.497521
62.403492,-87.826418
24.412706,13.643473
14.924401,13.690767
56.201041,48.494250
52.906863,36.826014
40.114941,62.263727
48.619696,11.223730
64.424903,62.794559
18.231106,41.877324
51.229010,16.044487
18.999279,14.346430
15.346716,46.958158
56.243640,51.731039
23.932996,34.736606
90.577334,23.181833
43.241659,63.737918
32.742693,12.180161
62.361478,37.142069
29.042096,42.321221
50.392979,30.654326
44.244575,25.096204
42.318095,49.693885
21.598202,44.828750
34.379842,16.468488
35.745893,21.178804
10.993560,134.489680
34.720743,10.094375
10.733467,21.956287
8.250139,51.439631
140.948837,38.231635
22.248976,55.903771
7.627904,28.979000
37.183334,55.791259
51.853890,19.426449
9.031912,40.801854
31.536032,62.325859
26.485338,17.533022
50.355626,64.586275
35.310604,-68.773784
24.583361,13.733599
41.191868,35.769487
8.627528,38.324088
60.873296,37.823374
10.211715,29.787214
26.179917,21.177506
18.735235,11.336600
33.155904,56.876706
