dim-1,outlier
124.305147,false
124.385748,false
124.461411,false
124.532127,false
124.597891,false
124.658694,false
124.714532,false
124.765398,false
124.811288,false
124.852197,false
124.888120,false
124.919055,false
124.944998,false
124.965946,false
124.981898,false
124.992852,false
124.998807,false
124.999761,false
124.995716,false
8.700025,true
124.972628,false
124.953587,false
124.929551,false
124.900522,false
124.866503,false
124.827498,false
124.783510,false
124.734543,false
124.680603,false
-24.904719,true
124.557825,false
-22.617361,true
124.415225,false
124.336508,false
124.252859,false
124.164284,false
124.070792,false
123.972394,false
-44.282882,true
123.760916,false
123.647857,false
123.529934,false
123.407157,false
123.279540,false
123.147096,false
123.009836,false
122.867776,false
122.720928,false
122.569309,false
122.412933,false
122.251816,false
122.085973,false
121.915422,false
121.740179,false
121.560263,false
121.375690,false
121.186480,false
120.992651,false
120.794223,false
120.591216,false
120.383650,false
120.171545,false
119.954923,false
119.733806,false
119.508215,false
119.278174,false
119.043705,false
118.804831,false
118.561577,false
118.313967,false
118.062025,false
117.805778,false
117.545250,false
117.280467,false
117.011456,false
116.738244,false
116.460859,false
116.179327,false
115.893678,false
115.603939,false
115.310140,false
-44.648875,true
-55.282544,true
114.404676,false
6.216825,true
113.781280,false
113.463750,false
113.142373,false
112.817182,false
112.488210,false
112.155488,false
111.819051,false
111.478932,false
111.135166,false
110.787786,false
-6.083399,true
110.082324,false
109.724313,false
109.362830,false
108.997911,false
108.629591,false
108.257909,false
107.882901,false
107.504605,false
107.123059,false
106.738300,false
106.350367,false
-32.302516,true
105.565136,false
105.167916,false
104.767679,false
-11.698062,true
103.958315,false
103.549269,false
-31.979184,true
102.722654,false
102.305168,false
101.884950,false
101.462045,false
101.036493,false
100.608338,false
100.177621,false
99.744387,false
99.308679,false
98.870540,false
98.430013,false
97.987144,false
10.273922,true
3.060988,true
96.644922,false
96.193126,false
95.739211,false
95.283222,false
94.825204,false
94.365204,false
93.903267,false
93.439440,false
-1.734994,true
92.506301,false
92.037083,false
91.566160,false
91.093581,false
-49.991061,true
90.143642,false
-4.716716,true
89.187646,false
88.707496,false
88.225975,false
-42.974759,true
87.259014,false
86.773670,false
86.287149,false
85.799500,false
85.310770,false
84.821009,false
84.330267,false
83.838591,false
83.346031,false
82.852637,false
82.358457,false
81.863542,false
81.367940,false
80.871702,false
80.374876,false
79.877513,false
79.379662,false
78.881373,false
78.382696,false
77.883681,false
77.384378,false
76.884836,false
76.385105,false
75.885236,false
75.385278,false
74.885282,false
74.385298,false
73.885375,false
73.385563,false
72.885913,false
72.386474,false
71.887296,false
-44.099299,true
70.889925,false
70.391831,false
69.894198,false
69.397075,false
68.900513,false
68.404560,false
67.909267,false
67.414683,false
66.920858,false
66.427841,false
-19.463786,true
-9.208871,true
64.954129,false
64.464835,false
63.976595,false
63.489457,false
63.003470,false
62.518683,false
62.035144,false
61.552902,false
61.072004,false
60.592499,false
60.114435,false
59.637859,false
59.162819,false
-2.492106,true
58.217539,false
57.747392,false
-74.305448,true
56.812322,false
56.347491,false
-50.360069,true
23.324155,true
54.964376,false
54.507284,false
54.052240,false
53.599292,false
53.148483,false
52.699860,false
52.253467,false
51.809348,false
51.367548,false
50.928112,false
50.491083,false
50.056504,false
49.624420,false
49.194874,false
48.767908,false
48.343565,false
47.921888,false
47.502918,false
47.086698,false
46.673270,false
46.262674,false
45.854952,false
45.450145,false
45.048292,false
44.649434,false
44.253612,false
43.860864,false
43.471230,false
43.084749,false
42.701459,false
42.321400,false
41.944608,false
41.571121,false
41.200978,false
40.834214,false
40.470867,false
40.110973,false
39.754567,false
39.401686,false
-59.158183,true
38.706639,false
38.364542,false
38.026108,false
37.691372,false
37.360367,false
37.033125,false
36.709681,false
36.390065,false
36.074310,false
-62.007431,true
35.454509,false
35.150525,false
-66.528525,true
34.554542,false
-75.480619,true
33.974736,false
-52.452033,true
33.411340,false
33.135867,false
32.864579,false
32.597505,false
-64.297719,true
32.076105,false
31.821830,false
31.571873,false
31.326258,false
31.085011,false
30.848156,false
30.615716,false
30.387714,false
30.164173,false
29.945116,false
29.730564,false
29.520539,false
29.315062,false
29.114154,false
28.917834,false
28.726122,false
28.539038,false
28.356600,false
28.178825,false
28.005734,false
27.837341,false
27.673665,false
-80.667398,true
27.360526,false
27.211094,false
27.066442,false
26.926583,false
26.791531,false
26.661300,false
26.535902,false
26.415351,false
26.299659,false
26.188837,false
26.082895,false
-38.846318,true
25.885698,false
25.794461,false
25.708145,false
25.626758,false
25.550308,false
25.478804,false
25.412251,false
25.350657,false
25.294028,false
25.242370,false
25.195687,false
25.153985,false
25.117267,false
-75.938070,true
25.058800,false
25.037055,false
25.020308,false
25.008558,false
25.001807,false
25.000056,false
25.003305,false
25.011554,false
25.024801,false
25.043046,false
4.322787,true
25.094520,false
25.127745,false
-0.266878,true
25.209151,false
25.257325,false
25.310473,false
25.368591,false
25.431671,false
25.499708,false
25.572695,false
25.650624,false
25.733489,false
25.821280,false
25.913989,false
26.011607,false
26.114123,false
26.221528,false
26.333811,false
5.050151,true
12.365334,true
26.699811,false
26.831488,false
26.967981,false
27.109278,false
27.255364,false
27.406224,false
27.561844,false
27.722207,false
-78.087762,true
28.057101,false
28.231597,false
28.410771,false
28.594603,false
28.783076,false
-39.182378,true
29.173867,false
29.376146,false
29.582988,false
29.794371,false
30.010275,false
30.230678,false
30.455557,false
30.684892,false
30.918657,false
31.156831,false
31.399389,false
31.646307,false
31.897560,false
32.153124,false
32.412972,false
32.677079,false
32.945418,false
33.217962,false
33.494685,false
33.775558,false
34.060554,false
34.349643,false
-63.091983,true
34.939988,false
35.241184,false
35.546356,false
35.855473,false
36.168505,false
36.485420,false
36.806186,false
37.130772,false
37.459145,false
37.791271,false
38.127119,false
38.466653,false
38.809841,false
39.156648,false
39.507040,false
39.860980,false
40.218435,false
40.579367,false
40.943742,false
41.311522,false
41.682671,false
42.057152,false
42.434927,false
42.815958,false
43.200208,false
43.587638,false
43.978209,false
44.371882,false
44.768618,false
45.168377,false
45.571119,false
45.976804,false
46.385391,false
46.796840,false
47.211109,false
47.628157,false
-55.065647,true
48.470423,false
48.895556,false
49.323300,false
49.753611,false
50.186447,false
50.621764,false
51.059519,false
51.499668,false
3.436420,true
52.386972,false
52.834038,false
53.283321,false
53.734775,false
54.188356,false
54.644018,false
55.101716,false
55.561403,false
56.023034,false
56.486563,false
56.951944,false
57.419129,false
57.888072,false
-13.494587,true
58.831045,false
59.304980,false
59.780485,false
60.257511,false
60.736012,false
61.215940,false
61.697245,false
62.179881,false
62.663799,false
63.148951,false
63.635288,false
64.122761,false
64.611322,false
65.100922,false
65.591511,false
66.083042,false
66.575464,false
67.068729,false
67.562786,false
68.057588,false
68.553084,false
69.049224,false
69.545959,false
70.043240,false
70.541017,false
71.039239,false
71.537858,false
72.036822,false
72.536083,false
73.035591,false
11.102320,true
74.035145,false
74.535092,false
75.035085,false
75.535075,false
76.035011,false
76.534844,false
77.034523,false
77.533999,false
-11.771920,true
78.532141,false
79.030707,false
79.528869,false
80.026579,false
80.523787,false
81.020442,false
81.516495,false
82.011896,false
82.506596,false
83.000545,false
83.493695,false
83.985995,false
84.477396,false
84.967850,false
85.457307,false
85.945718,false
86.433035,false
86.919208,false
87.404189,false
87.887930,false
88.370383,false
88.851498,false
89.331228,false
89.809525,false
90.286341,false
90.761628,false
91.235339,false
91.707427,false
92.177844,false
92.646543,false
93.113478,false
93.578601,false
94.041867,false
94.503228,false
-26.085349,true
95.420053,false
95.875426,false
96.328711,false
96.779864,false
97.228838,false
97.675589,false
98.120073,false
98.562245,false
99.002061,false
99.439477,false
99.874448,false
-10.498809,true
-55.538105,true
101.164266,false
101.589029,false
102.011134,false
102.430537,false
102.847198,false
103.261074,false
103.672123,false
104.080306,false
104.485580,false
104.887906,false
105.287244,false
105.683552,false
106.076792,false
5.434449,true
106.853911,false
107.237711,false
107.618288,false
107.995603,false
-68.069824,true
108.740297,false
109.107601,false
109.471495,false
109.831941,false
110.188905,false
110.542349,false
4.524899,true
111.238541,false
111.581218,false
111.920238,false
112.255565,false
112.587167,false
112.915010,false
113.239061,false
113.559289,false
113.875661,false
-14.831903,true
114.496711,false
-74.347518,true
115.101962,false
115.398588,false
115.691174,false
-20.643537,true
116.264109,false
-61.984371,true
116.820539,false
117.092495,false
117.360242,false
117.623753,false
117.883001,false
24.225963,true
118.388608,false
118.634916,false
118.876860,false
119.114416,false
119.347561,false
119.576272,false
119.800524,false
120.020297,false
120.235568,false
120.446315,false
120.652518,false
120.854155,false
121.051207,false
121.243654,false
-23.164457,true
121.614656,false
121.793174,false
121.967013,false
122.136155,false
122.300584,false
122.460282,false
122.615235,false
122.765426,false
-36.025600,true
123.051464,false
123.187283,false
-67.855841,true
123.444450,false
123.565774,false
123.682241,false
123.793840,false
123.900559,false
124.002389,false
124.099318,false
124.191337,false
124.278438,false
124.360610,false
-15.145247,true
124.510139,false
124.577481,false
124.639865,false
124.697285,false
-54.437204,true
124.797211,false
124.839707,false
124.877219,false
124.909743,false
124.937276,false
124.959816,false
124.977360,false
124.989905,false
124.997452,false
-62.876606,true
124.997547,false
124.990095,false
124.977643,false
124.960194,false
124.937749,false
-46.807471,true
124.877881,false
124.840463,false
-45.073101,true
124.750680,false
124.698324,false
124.640998,false
124.578708,false
124.511460,false
124.439261,false
124.362118,false
-39.601092,true
-13.085075,true
124.101105,false
124.004269,false
-21.641807,true
123.795905,false
-36.932137,true
123.568023,false
123.446791,false
123.320715,false
-7.940794,true
123.054079,false
122.913546,false
122.768222,false
122.618122,false
122.463259,false
122.303650,false
-4.301990,true
121.970258,false
121.796508,false
121.618078,false
121.434986,false
121.247252,false
121.054892,false
120.857927,false
120.656376,false
120.450260,false
120.239598,false
120.024413,false
119.804725,false
119.580557,false
-71.730757,true
119.118869,false
118.881396,false
118.639535,false
118.393310,false
118.142745,false
117.887866,false
117.628699,false
117.365269,false
117.097602,false
116.825725,false
116.549666,false
116.269452,false
115.985111,false
115.696672,false
115.404163,false
115.107613,false
114.807053,false
114.502512,false
114.194021,false
113.881611,false
113.565312,false
113.245157,false
112.921178,false
112.593406,false
112.261875,false
111.926618,false
-78.118042,true
-58.343826,true
110.898827,false
110.549004,false
110.195626,false
109.838729,false
109.478348,false
109.114519,false
108.747279,false
-18.715364,true
108.002712,false
107.625459,false
107.244943,false
106.861204,false
106.474278,false
106.084204,false
105.691023,false
105.294772,false
-43.548017,true
104.493222,false
104.088003,false
103.679875,false
103.268879,false
102.855056,false
5.032592,true
102.019096,false
101.597042,false
101.172329,false
100.744998,false
-0.046192,true
99.882656,false
99.447731,false
99.010362,false
-11.950703,true
98.128463,false
97.684022,false
97.237313,false
96.788381,false
96.337269,false
95.884024,false
95.428690,false
94.971314,false
94.511940,false
94.050616,false
93.587386,false
-11.124857,true
92.655397,false
92.186730,false
91.716345,false
91.244289,false
90.770608,false
90.295350,false
89.818562,false
89.340293,false
88.860590,false
88.379500,false
87.897073,false
87.413356,false
86.928397,false
86.442246,false
85.954951,false
85.466560,false
84.977122,false
84.486687,false
83.995303,false
83.503019,false
83.009886,false
82.515951,false
82.021265,false
81.525876,false
81.029835,false
80.533191,false
80.035994,false
79.538293,false
79.040138,false
78.541579,false
78.042667,false
-76.588071,true
77.043978,false
76.544302,false
76.044472,false
75.544537,false
75.044548,false
74.544554,false
74.044606,false
73.544753,false
73.045046,false
72.545534,false
72.046268,false
71.547297,false
13.634792,true
70.550442,false
-78.380379,true
69.555365,false
69.058619,false
68.562467,false
68.066959,false
67.572144,false
67.078071,false
66.584791,false
66.092353,false
65.600805,false
65.110197,false
64.620578,false
64.131997,false
63.644503,false
63.158144,false
62.672970,false
62.189028,false
61.706367,false
61.225036,false
60.745082,false
60.266553,false
59.789498,false
59.313964,false
58.839999,false
58.367649,false
57.896963,false
-64.125296,true
56.960768,false
56.495354,false
56.031789,false
55.570122,false
55.110397,false
54.652661,false
54.196960,false
21.466207,true
53.291845,false
52.842520,false
52.395412,false
51.950564,false
51.508021,false
51.067827,false
50.630026,false
50.194662,false
49.761779,false
49.331419,false
48.903627,false
48.478444,false
48.055913,false
47.636076,false
47.218976,false
46.804654,false
7.722713,true
45.984510,false
45.578769,false
45.175971,false
44.776155,false
44.379362,false
43.985630,false
43.595000,false
43.207511,false
42.823200,false
42.442108,false
42.064271,false
41.689727,false
41.318515,false
40.950670,false
40.586231,false
40.225233,false
39.867712,false
39.513705,false
39.163246,false
-43.010122,true
38.473114,false
38.133510,false
37.797593,false
37.465395,false
37.136951,false
36.812294,false
36.491455,false
36.174467,false
35.861361,false
35.552170,false
35.246923,false
34.945651,false
34.648385,false
34.355153,false
34.065987,false
33.780913,false
-62.869539,true
-28.217938,true
32.950537,false
32.682118,false
-19.542365,true
-39.414870,true
31.902357,false
31.651022,false
31.404021,false
31.161381,false
30.923124,false
30.689274,false
30.459856,false
30.234892,false
15.942566,true
29.798415,false
29.586946,false
29.380018,false
29.177652,false
28.979869,false
28.786687,false
28.598127,false
28.414206,false
28.234945,false
28.060359,false
27.890468,false
27.725288,false
27.564835,false
27.409125,false
27.258175,false
27.111998,false
26.970611,false
26.834026,false
26.702258,false
26.575320,false
26.453224,false
26.335983,false
26.223608,false
-61.033337,true
26.013501,false
25.915791,false
25.822989,false
25.735105,false
25.652147,false
25.574124,false
25.501043,false
25.432912,false
-53.566881,true
25.311527,false
-80.218924,true
25.210017,false
25.166728,false
25.128422,false
25.095103,false
25.066774,false
25.043439,false
25.025100,false
25.011758,false
25.003415,false
-30.566942,true
-53.423004,true
25.008384,false
25.020039,false
25.036692,false
25.058342,false
25.084985,false
25.116620,false
25.153244,false
15.744261,true
25.241440,false
25.293005,false
25.349539,false
25.411039,false
25.477498,false
25.548909,false
25.625265,false
25.706559,false
25.792782,false
25.883925,false
25.979980,false
26.080937,false
26.186786,false
26.297516,false
26.413117,false
26.533576,false
26.658882,false
26.789021,false
26.923982,false
27.063750,false
27.208312,false
27.357653,false
27.511759,false
27.670613,false
27.834200,false
28.002503,false
28.175506,false
28.353192,false
28.535542,false
28.722539,false
28.914163,false
29.110396,false
29.311218,false
29.516608,false
29.726547,false
29.941014,false
30.159986,false
30.383442,false
30.611360,false
30.843716,false
31.080488,false
31.321652,false
-21.569929,true
31.817059,false
-29.157552,true
32.329739,false
32.592492,false
32.859486,false
33.130694,false
33.406088,false
33.685643,false
-66.296164,true
34.257117,false
34.548980,false
34.844887,false
35.144811,false
35.448720,false
35.756584,false
36.068372,false
1.379219,true
36.703596,false
37.026969,false
-77.635891,true
37.685073,false
38.019739,false
38.358103,false
38.700131,false
39.045789,false
39.395042,false
39.747856,false
40.104195,false
40.464024,false
40.827306,false
41.194005,false
3.077519,true
41.937509,false
42.314239,false
42.694237,false
43.077466,false
43.463887,false
43.853461,false
44.246151,false
44.641915,false
45.040716,false
45.442512,false
45.847264,false
24.819038,true
46.665473,false
47.078848,false
-57.566273,true
47.913933,false
48.335560,false
48.759853,false
49.186769,false
49.616267,false
50.048304,false
50.482835,false
50.919819,false
51.359210,false
15.597787,true
52.245041,false
52.691391,false
53.139973,false
53.590740,false
54.043649,false
54.498653,false
54.955707,false
55.414765,false
55.875783,false
56.338712,false
56.803508,false
57.270123,false
57.738511,false
58.208625,false
58.680419,false
59.153844,false
59.628854,false
60.105401,false
60.583438,false
61.062916,false
61.543788,false
62.026006,false
62.509521,false
62.994284,false
63.480249,false
63.967365,false
64.455585,false
64.944859,false
65.435139,false
65.926375,false
66.418519,false
66.911520,false
67.405331,false
67.899901,false
68.395181,false
68.891121,false
69.387672,false
69.884785,false
70.382409,false
70.880495,false
-76.688404,true
71.877852,false
72.377024,false
72.876459,false
73.376105,false
73.875914,false
74.375836,false
74.875820,false
75.375816,false
75.875775,false
76.375646,false
-43.519828,true
77.374926,false
77.874234,false
78.373256,false
78.871939,false
79.370236,false
79.868096,false
80.365469,false
80.862305,false
81.358555,false
81.854169,false
82.349098,false
82.843292,false
83.336701,false
83.829277,false
84.320970,false
84.811731,false
-26.328916,true
85.790260,false
-0.904462,true
86.764474,false
87.249840,false
87.733982,false
-48.513118,true
-1.986600,true
89.178572,false
89.657331,false
90.134624,false
-57.196573,true
-18.574366,true
91.557232,false
92.028186,false
92.497438,false
92.964939,false
93.430645,false
93.894507,false
94.356480,false
94.816517,false
95.274572,false
95.730600,false
96.184555,false
96.636392,false
97.086065,false
97.533529,false
97.978740,false
98.421654,false
98.862225,false
99.300410,false
99.736164,false
100.169446,false
100.600210,false
101.028414,false
101.454016,false
101.876972,false
102.297240,false
102.714779,false
103.129546,false
103.541501,false
103.950601,false
104.356806,false
104.760076,false
105.160369,false
-59.444682,true
105.951869,false
-26.692343,true
106.730988,false
107.115807,false
107.497415,false
107.875773,false
108.250843,false
108.622588,false
108.990972,false
109.355956,false
109.717504,false
110.075581,false
110.430150,false
110.781177,false
111.128625,false
111.472460,false
111.812649,false
112.149156,false
-6.546983,true
112.810992,false
113.136254,false
113.457704,false
113.775307,false
114.089033,false
114.398850,false
114.704728,false
115.006634,false
115.304541,false
115.598416,false
115.888232,false
116.173960,false
116.455569,false
116.733034,false
117.006325,false
117.275415,false
117.540278,false
117.800887,false
118.057216,false
118.309239,false
118.556931,false
118.800268,false
-74.539137,true
119.273778,false
119.503903,false
119.729578,false
119.950780,false
120.167487,false
120.379678,false
120.587330,false
120.790424,false
120.988939,false
121.182855,false
121.372152,false
121.556813,false
121.736818,false
121.912149,false
122.082789,false
122.248721,false
122.409928,false
122.566394,false
122.718103,false
122.865041,false
123.007192,false
-71.133038,true
123.277079,false
123.404787,false
123.527655,false
123.645670,false
123.758821,false
123.867096,false
123.970484,false
124.068975,false
124.162560,false
124.251228,false
-70.398328,true
124.413781,false
124.487649,false
124.556568,false
124.620532,false
124.679534,false
124.733568,false
124.782629,false
124.826712,false
124.865811,false
124.899925,false
124.929048,false
124.953178,false
124.972314,false
124.986452,false
124.995591,false
124.999731,false
124.998871,false
-5.507485,true
124.982152,false
124.966295,false
124.945441,false
124.919592,false
124.888752,false
124.852923,false
124.812109,false
124.766313,false
124.715541,false
124.659797,false
124.599088,false
124.533418,false
124.462795,false
124.387226,false
124.306719,false
-10.930737,true
124.130920,false
124.035646,false
123.935469,false
123.830399,false
123.720445,false
-44.785969,true
123.485934,false
-43.646028,true
123.232029,false
-60.689950,true
122.958831,false
122.815032,false
122.666451,false
122.513103,false
122.355005,false
122.192170,false
122.024617,false
121.852361,false
121.675420,false
121.493812,false
121.307554,false
121.116665,false
120.921165,false
120.721073,false
120.516408,false
120.307192,false
120.093446,false
119.875190,false
119.652446,false
119.425238,false
119.193587,false
118.957516,false
118.717050,false
118.472212,false
118.223027,false
-2.319430,true
117.711716,false
117.449640,false
117.183320,false
116.912781,false
116.638052,false
116.359158,false
116.076129,false
115.788992,false
115.497776,false
115.202510,false
114.903224,false
114.599948,false
114.292712,false
113.981547,false
113.666483,false
113.347553,false
113.024788,false
112.698221,false
112.367884,false
112.033810,false
111.696033,false
111.354586,false
111.009504,false
-67.131929,true
110.308572,false
109.952792,false
109.593517,false
-2.681115,true
108.864624,false
108.495080,false
108.122187,false
107.745981,false
107.366501,false
106.983784,false
106.597869,false
106.208794,false
105.816598,false
105.421321,false
105.023001,false
104.621679,false
104.217395,false
103.810189,false
103.400103,false
-36.604333,true
102.571451,false
102.152968,false
101.731770,false
101.307899,false
-33.492929,true
100.452308,false
100.020673,false
99.586536,false
24.440866,true
98.710929,false
98.269547,false
97.825839,false
97.379847,false
96.931618,false
96.481196,false
-34.707362,true
95.573952,false
95.117221,false
94.658479,false
94.197771,false
93.735143,false
93.270641,false
92.804313,false
92.336204,false
91.866361,false
91.394832,false
90.921663,false
90.446902,false
89.970597,false
89.492794,false
89.013543,false
88.532889,false
88.050883,false
87.567572,false
87.083003,false
86.597227,false
86.110290,false
85.622243,false
85.133134,false
8.106993,true
84.151924,false
3.974642,true
83.167053,false
82.673368,false
82.178916,false
-11.758105,true
81.187907,false
80.691450,false
80.194423,false
79.696878,false
79.198862,false
78.700427,false
78.201621,false
77.702495,false
77.203099,false
76.703483,false
76.203697,false
75.703790,false
75.203812,false
74.703815,false
74.203847,false
73.703958,false
73.204199,false
72.704620,false
72.205270,false
71.706200,false
0.031314,true
-75.729348,true
70.211165,false
69.713711,false
-39.991783,true
68.720439,false
68.224720,false
67.729679,false
67.235365,false
66.741827,false
66.249115,false
65.757278,false
-24.473352,true
64.776426,false
64.287509,false
-21.578308,true
20.813596,true
62.827381,false
62.343041,false
61.859967,false
61.378207,false
60.897809,false
60.418822,false
59.941292,false
59.465269,false
58.990798,false
-66.376121,true
58.046708,false
57.577182,false
57.109398,false
56.643404,false
56.179245,false
55.716968,false
55.256620,false
54.798246,false
54.341891,false
53.887603,false
53.435426,false
52.985406,false
52.537586,false
52.092014,false
51.648731,false
51.207784,false
50.769217,false
50.333072,false
49.899394,false
49.468226,false
-17.094280,true
48.613592,false
48.190212,false
47.769512,false
47.351536,false
46.936324,false
46.523919,false
-25.882180,true
45.707693,false
45.303953,false
-42.416618,true
44.505422,false
44.110711,false
43.719089,false
43.330595,false
42.945268,false
42.563146,false
42.184268,false
41.808671,false
41.436394,false
41.067472,false
40.701944,false
40.339846,false
39.981214,false
39.626084,false
39.274491,false
38.926470,false
38.582057,false
38.241286,false
37.904190,false
37.570805,false
37.241161,false
23.149185,true
36.593235,false
36.275017,false
35.960672,false
35.650230,false
35.343723,false
-5.494883,true
34.742637,false
34.448117,false
13.479451,true
33.871272,false
33.589005,false
33.310878,false
33.036921,false
32.767159,false
32.501621,false
32.240333,false
31.983321,false
31.730610,false
31.482226,false
31.238194,false
30.998539,false
30.763283,false
30.532451,false
30.306065,false
30.084149,false
29.866725,false
29.653814,false
29.445437,false
29.241616,false
29.042370,false
28.847721,false
28.657686,false
28.472286,false
-10.267674,true
28.115462,false
22.989346,true
27.777390,false
27.615430,false
27.458208,false
-10.055791,true
27.158041,false
27.015127,false
26.877011,false
26.743707,false
26.615229,false
26.491589,false
26.372800,false
-45.387079,true
7.210925,true
26.045654,false
25.946382,false
25.852016,false
25.762564,false
25.678036,false
25.598440,false
25.523785,false
25.454076,false
25.389323,false
25.329530,false
25.274705,false
25.224851,false
25.179976,false
25.140082,false
25.105174,false
25.075256,false
25.050330,false
25.030399,false
25.015465,false
25.005530,false
25.000594,false
25.000657,false
25.005721,false
25.015784,false
25.030845,false
-31.479834,true
25.075957,false
-6.400536,true
25.141037,false
25.181058,false
25.226060,false
25.276040,false
25.330992,false
25.390911,false
25.455791,false
25.525626,false
25.600407,false
25.680129,false
25.764783,false
25.854360,false
25.948851,false
26.048248,false
26.152540,false
26.261716,false
26.375767,false
26.494679,false
26.618443,false
26.747044,false
26.880470,false
27.018709,false
27.161746,false
27.309566,false
27.462155,false
27.619498,false
27.781579,false
27.948382,false
-43.444739,true
28.296086,false
28.476953,false
28.662471,false
28.852624,false
29.047391,false
29.246753,false
29.450691,false
29.659183,false
29.872209,false
-10.339119,true
30.311779,false
-63.632695,true
30.769223,false
31.004591,false
31.244359,false
31.488502,false
31.736996,false
31.989817,false
32.246939,false
32.508335,false
32.773981,false
33.043850,false
33.317914,false
33.596146,false
33.878519,false
34.165004,false
34.455572,false
34.750194,false
35.048842,false
35.351485,false
35.658092,false
35.968634,false
36.283079,false
36.601395,false
36.923551,false
37.249515,false
37.579254,false
37.912735,false
38.249924,false
38.590789,false
38.935294,false
39.283406,false
39.635090,false
39.990310,false
40.349031,false
40.711217,false
41.076832,false
41.445839,false
41.818201,false
42.193882,false
42.572843,false
42.955047,false
17.856533,true
43.729030,false
44.120731,false
44.515521,false
44.913358,false
45.314205,false
45.718020,false
46.124763,false
46.534393,false
46.946871,false
47.362153,false
-72.480773,true
48.200967,false
48.624415,false
49.050501,false
49.479182,false
49.910414,false
50.344156,false
50.780363,false
51.218992,false
51.659999,false
52.103340,false
52.548971,false
52.996846,false
53.446922,false
53.899154,false
54.353495,false
54.809901,false
55.268326,false
55.728725,false
56.191050,false
56.655256,false
57.121297,false
-49.754565,true
58.058695,false
58.529959,false
59.002870,false
59.477380,false
59.953443,false
60.431010,false
60.910034,false
61.390467,false
61.872261,false
2.252049,true
62.839740,false
-23.903431,true
63.812082,false
64.299955,false
64.788899,false
65.278864,false
65.769800,false
66.261660,false
66.754394,false
-40.364138,true
67.742286,false
68.237345,false
68.733080,false
69.229442,false
69.726381,false
70.223848,false
70.721792,false
71.220164,false
71.718914,false
72.217992,false
72.717348,false
73.216933,false
73.716695,false
74.216586,false
74.716556,false
75.216554,false
75.716530,false
76.216434,false
76.716217,false
77.215828,false
77.715218,false
78.214336,false
78.713133,false
79.211558,false
79.709563,false
80.207096,false
80.704108,false
81.200551,false
81.696373,false
-34.410836,true
82.685959,false
83.179623,false
83.672470,false
84.164450,false
84.655513,false
85.145610,false
85.634693,false
86.122713,false
86.609620,false
87.095367,false
87.579904,false
-76.408835,true
88.545155,false
89.025773,false
89.504988,false
89.982753,false
90.459020,false
90.933741,false
91.406868,false
91.878355,false
92.348154,false
92.816218,false
93.282501,false
93.746955,false
94.209535,false
94.670194,false
95.128885,false
95.585564,false
96.040185,false
12.404937,true
-63.055243,true
97.391241,false
97.837174,false
98.280824,false
98.722146,false
99.161096,false
99.597629,false
100.031703,false
100.463274,false
100.892298,false
101.318734,false
101.742537,false
