dim-1,dim-2
124.705765,124.882573
124.649117,124.914326
-132.848593,124.941087
124.520932,124.962855
124.449409,124.979626
124.372940,124.991399
124.291534,124.998173
124.205200,124.999947
124.113944,124.996722
133.048922,124.988496
123.916709,124.975272
123.810749,-74.104332
123.699908,124.933833
123.584197,124.905623
159.479983,135.874821
123.338212,124.834233
123.207962,124.791062
123.072892,124.742911
122.933014,124.689786
122.788344,124.631692
122.638894,124.568635
122.484681,124.500621
122.325719,124.427657
122.162024,124.349750
138.054556,124.266909
121.820504,132.758124
121.642712,124.086454
121.460256,-117.462902
121.273154,123.886366
121.081424,123.778984
120.885087,123.666724
120.684161,123.549597
120.478666,123.427616
120.268624,123.300791
120.054055,123.169137
-137.372949,123.032666
119.611423,122.891392
119.383404,122.745328
119.150947,122.594490
-75.303520,122.438893
118.672811,122.278551
118.427180,122.113482
118.177206,121.943702
117.922915,121.769227
117.664332,121.590075
117.401482,121.406265
117.134392,121.217814
116.863088,121.024741
116.587598,120.827065
116.307950,120.624807
116.024171,120.417987
115.736289,120.206625
115.444334,119.990742
115.148334,119.770360
114.848320,119.545501
114.544321,119.316188
114.236367,119.082443
113.924490,118.844290
113.608720,118.601752
113.289090,118.354854
112.965631,118.103621
112.638375,117.848078
112.307355,117.588249
111.972605,117.324162
111.634157,117.055843
111.292046,116.783318
110.946306,116.506615
110.596971,116.225761
110.244077,115.940784
109.887658,115.651714
109.527751,115.358578
109.164390,115.061407
108.797614,114.760229
108.427457,114.455076
108.053958,114.145977
107.677153,113.832963
107.297081,113.516066
106.913779,113.195318
106.527286,112.870750
106.137640,112.542395
105.744881,112.210286
105.349046,111.874455
104.950177,111.534938
104.548313,111.191767
104.143495,110.844977
103.735761,110.494602
103.325155,110.140678
102.911716,109.783240
102.495485,109.422323
102.076505,109.057965
101.654818,108.690200
101.230465,108.319067
100.803489,107.944602
100.373933,107.566842
99.941839,107.185825
99.507251,106.801591
99.070213,106.414175
98.630767,106.023619
98.188958,105.629960
97.744831,105.233239
97.298429,104.833493
96.849797,104.430765
96.398981,104.025094
95.946024,103.616520
95.490973,103.205084
95.033873,102.790828
94.574769,102.373793
127.938725,139.258395
-83.655837,-77.720999
93.185898,101.106432
92.719242,100.678700
92.250814,100.248401
91.780661,99.815577
91.308830,99.380271
90.835368,98.942527
90.360322,98.502389
89.883741,98.059901
89.405671,97.615107
88.926160,97.168051
88.445257,96.718778
87.963010,96.267334
87.479466,95.813763
86.994674,95.358111
86.508683,94.900422
86.021541,94.440744
85.533296,93.979122
85.043999,93.515602
84.553697,93.050230
84.062440,92.583053
83.570276,92.114118
83.077255,91.643472
82.583427,91.171161
158.428842,90.697233
81.593545,-148.029860
81.097590,89.744716
80.601025,89.266221
80.103901,88.786301
79.606266,88.305001
79.108170,87.822371
78.609663,87.338459
78.110796,86.853313
77.611617,86.366982
77.112178,85.879514
76.612527,85.390958
76.112714,84.901363
75.612791,84.410778
75.112806,83.919251
74.612810,83.426833
74.112853,82.933573
73.612984,82.439518
73.113254,81.944720
72.613713,81.449228
72.114410,80.953090
-129.290790,80.456357
71.116721,79.959079
70.618434,79.461305
70.120584,78.963084
69.623223,78.464467
69.126400,77.965504
68.630164,77.466244
68.134564,76.966738
67.639652,76.467035
67.145475,75.967185
66.652084,75.467239
66.159528,74.967246
65.667855,74.467256
65.177116,73.967319
64.687359,73.467486
64.198634,72.967805
63.710988,72.468329
63.224472,71.969105
62.739133,71.470184
62.255020,70.971616
61.772181,70.473452
61.290666,69.975739
60.810521,69.478530
60.331795,68.981872
59.854536,68.485816
59.378792,67.990412
58.904609,67.495708
58.432036,67.001755
57.961120,66.508602
57.491908,66.016298
57.024447,65.524892
56.558783,65.034434
56.094963,64.544972
55.633034,64.056556
55.173041,63.569234
54.715031,63.083056
54.259050,62.598069
53.805143,62.114322
-69.525067,-161.147959
52.903731,61.150742
52.456318,60.671005
52.011158,60.192701
51.568298,59.715878
51.127781,59.240584
50.689651,58.766865
50.253952,58.294770
49.820727,57.824345
49.390021,57.355637
48.961875,56.888694
48.536333,56.423563
48.113438,55.960288
47.693231,55.498918
47.275755,55.039498
46.861051,54.582074
46.449161,54.126692
46.040126,53.673397
45.633988,53.222234
45.230785,52.773250
-87.171263,52.326488
44.433351,51.881993
44.039200,51.439810
43.648144,50.999983
43.260223,50.562557
42.875477,50.127574
134.612239,49.695078
42.115659,49.265112
41.740663,48.837720
41.368994,48.412944
41.000688,47.990827
40.635781,47.571411
40.274311,47.154738
39.916314,46.740849
39.561825,46.329786
39.210880,45.921590
38.863513,45.516302
38.519760,45.113962
38.179655,44.714611
37.843233,44.318288
37.510526,43.925034
37.181567,43.534887
36.856391,43.147886
36.535029,42.764071
36.217513,42.383479
35.903876,42.006148
35.594148,41.632118
35.288360,41.261424
34.986544,40.894103
34.688729,-70.620814
34.394946,40.169731
34.105222,39.812751
33.819589,39.459290
-126.018701,139.652110
33.260703,38.763065
32.987507,38.420371
32.718513,38.081334
32.453746,37.745990
-130.936237,-65.399331
31.937003,37.086510
31.685078,36.762440
31.437485,36.442195
31.194247,36.125805
30.955391,35.813302
30.720938,35.504719
30.490914,35.200084
30.265340,34.899430
30.044240,34.602785
29.827635,34.310181
29.615548,34.021645
143.591643,33.737207
29.205009,33.456895
29.006599,33.180738
28.812788,32.908762
28.623595,32.640996
28.439040,32.377465
28.259142,32.118197
28.083917,31.863217
27.913384,31.612550
27.747559,31.366223
27.586460,31.124258
27.430102,161.059511
27.278501,30.653515
27.131672,30.424784
26.989630,30.200511
26.852389,29.980717
26.719962,29.765425
26.592364,29.554657
26.469606,29.348433
26.351702,29.146774
26.238662,-108.033579
26.130498,28.757232
-147.749001,28.569388
25.928841,28.386187
25.835368,28.207647
25.746812,28.033786
25.663181,27.864622
25.584484,27.700172
25.510728,27.540451
25.441921,27.385476
25.378070,27.235263
25.319181,130.628042
25.265260,26.949180
25.216313,26.813339
25.172344,26.682317
25.133357,26.556127
25.099357,26.434780
25.070348,26.318291
25.046331,26.206669
25.027309,26.099927
25.013285,25.998075
25.004259,-141.715996
25.000233,25.809080
25.001207,25.721957
25.007180,25.639761
25.018153,25.562502
25.034124,25.490186
25.055092,-95.787784
25.081054,25.360414
25.112008,25.302971
25.147950,25.250497
25.188878,25.202999
25.234787,25.160480
25.285672,25.122944
25.341529,25.090397
25.402351,25.062840
25.468133,25.040278
25.538869,25.022711
25.614550,25.010141
25.695170,25.002571
25.780721,25.000000
25.871193,25.002430
25.966578,25.009859
26.066866,25.022287
26.172048,25.039713
26.282113,25.062135
-68.839113,-95.125807
26.516845,25.121957
26.641490,25.159351
26.770971,25.201729
26.905274,25.249087
27.044387,25.301420
27.188295,25.358723
27.336985,25.420990
27.490440,25.488215
27.648647,25.560391
27.811589,127.511780
27.979249,25.719567
28.151612,25.806552
28.328659,25.898455
28.510374,25.995269
28.696737,26.096983
28.887731,26.203587
29.083336,26.315071
29.283532,26.431423
29.488300,26.552632
29.697620,26.678686
29.911469,26.809572
30.129827,26.945277
30.352673,27.085787
30.579983,27.231089
30.811735,27.381168
31.047905,27.536008
31.288471,27.695595
31.533408,27.859912
31.782692,28.028943
32.036297,28.202672
32.294199,28.381079
32.556371,28.564149
32.822787,28.751863
33.093422,28.944201
33.368246,29.141144
33.647234,29.342674
33.930358,29.548769
34.217588,130.147817
34.508896,29.974574
-140.669476,30.194240
35.103631,30.418388
35.406997,30.646993
35.714323,30.880034
36.025577,31.117487
36.340729,31.359328
36.659747,31.605533
36.982598,31.856077
37.309252,32.110936
37.639674,32.370083
37.973833,32.633494
38.311694,32.901141
38.653223,33.172998
38.998388,33.449037
39.347153,33.729232
39.699482,34.013554
40.055342,34.301974
40.414697,34.594465
40.777509,34.890995
41.143744,35.191537
41.513365,35.496059
41.886334,35.804532
42.262615,36.116924
42.642169,36.433204
43.024959,36.753342
43.410947,37.077303
43.800093,37.405057
44.192360,37.736571
44.587707,38.071811
44.986095,38.410743
45.387485,38.753335
45.791836,39.099551
46.199107,39.449357
46.609259,39.802718
47.022250,40.159599
47.438039,40.519964
47.856583,40.883777
48.277842,41.251001
48.701774,41.621600
49.128335,-161.250307
49.557483,42.372775
49.989175,42.753275
50.423369,43.137000
50.860020,43.523911
-72.257272,-85.681177
51.740520,44.307137
52.184281,44.703374
52.630324,45.102640
53.078604,45.504896
53.529075,45.910102
53.981694,46.318216
54.436415,46.729198
54.893192,47.143008
55.351980,47.559603
55.812732,47.978943
56.275403,48.400984
56.739947,48.825685
57.206316,49.253004
57.674465,49.682897
58.144347,50.115322
58.615914,50.550236
59.089119,50.987594
59.563916,-140.010912
60.040256,51.869471
60.518092,52.313901
60.997376,52.760599
61.478060,53.209521
61.960097,53.660623
62.443438,54.113858
62.928034,54.569182
63.413837,55.026549
63.900799,55.485914
64.388871,55.947230
64.878005,56.410451
65.368150,56.875530
65.859258,57.342423
66.351281,57.811081
66.844168,58.281458
67.337871,58.753507
67.832340,-67.190899
68.327526,135.057644
68.823379,60.179212
69.319850,-132.542570
69.816889,61.137171
70.314446,61.618254
70.812472,62.100675
71.310916,62.584387
71.809730,63.069339
72.308862,63.555485
72.808264,64.042775
73.307884,64.531161
73.807674,65.020594
74.307583,65.511025
74.807562,66.002404
75.307559,66.494684
75.807526,66.987814
76.307412,67.481745
76.807167,67.976428
77.306742,68.471813
77.806086,68.967851
78.305149,69.464492
78.803882,69.961687
79.302235,70.459386
79.800157,70.957539
80.297599,71.456096
80.794511,71.955007
81.290844,72.454223
81.786548,72.953693
82.281574,73.453369
82.775871,73.953198
83.269390,74.453133
83.762083,74.953122
84.253899,75.453116
84.744790,75.953064
85.234707,76.452917
85.723600,76.952625
86.211421,77.452138
86.698121,77.951405
87.183650,78.450377
87.667962,78.949005
88.151006,-123.228105
88.632736,79.945025
89.113102,80.442318
89.592057,80.939067
90.069553,81.435222
90.545542,81.930733
91.019976,82.425552
91.492809,82.919627
-65.332255,83.412911
92.433479,83.905354
92.901222,84.396906
93.367175,84.887518
93.831292,85.377142
94.293525,85.865728
94.753829,86.353227
95.212158,86.839591
95.668466,87.324772
96.122707,87.808719
96.574835,88.291386
97.024806,88.772724
97.472575,89.252684
97.918096,89.731219
98.361325,90.208281
98.802219,90.683823
99.240732,91.157796
99.676821,91.630153
100.110443,92.100847
100.541553,92.569831
100.970109,93.037058
101.396069,93.502481
101.819388,93.966054
102.240026,94.427731
102.657940,94.887465
103.073088,95.345210
103.485429,95.800920
103.894921,96.254551
104.301524,96.706056
104.705197,97.155390
105.105899,97.602509
105.503591,98.047368
105.898232,98.489922
106.289783,98.930127
106.678206,99.367939
107.063461,99.803314
107.445509,100.236209
107.824313,100.666580
108.199835,101.094385
108.572036,101.519580
108.940880,101.942124
109.306331,102.361973
109.668351,102.779086
110.026903,103.193421
110.381954,103.604937
110.733466,104.013592
111.081404,104.419346
111.425735,104.822158
111.766423,105.221988
-150.439138,105.618796
112.436736,106.012542
112.766293,106.403186
113.092074,106.790690
113.414046,107.175016
113.732177,107.556124
114.046434,107.933976
114.356786,-134.667031
114.663203,108.679763
114.965654,109.047623
115.264108,109.412078
115.558536,109.773092
115.848908,110.130629
116.135195,110.484653
116.417368,110.835128
116.695400,111.182020
116.969263,111.525294
-120.357149,149.994082
117.504370,112.200850
117.765561,112.533065
118.022476,112.861526
118.275088,113.186202
118.523373,113.507058
-95.314220,113.824065
119.006862,114.137188
119.242017,114.446398
119.472749,114.751664
119.699033,115.052954
119.920847,115.350239
120.138169,115.643489
120.350977,115.932675
120.559250,116.217767
120.762968,116.498738
120.962109,116.775559
121.156654,117.048202
121.346583,117.316641
121.531878,117.580848
121.712519,117.840797
121.888489,118.096462
122.059771,-99.564042
122.226346,118.594837
122.388199,118.837499
122.545314,119.075776
122.697673,119.309646
122.845263,119.539085
122.988069,119.764070
123.126075,119.984578
123.259270,120.200589
123.387638,120.412079
123.511167,120.619028
123.629846,120.821415
123.743661,121.019220
123.852602,121.212423
123.956658,121.401005
124.055819,121.584947
124.150074,121.764231
124.239413,121.938838
124.323829,122.108751
-145.245917,122.273953
-137.209980,122.434428
124.547452,122.590160
124.612093,122.741133
-133.066011,122.887331
124.726485,123.028741
124.776225,123.165348
124.820987,123.297139
124.860767,123.424100
124.895562,123.546218
124.925366,123.663482
124.950179,123.775880
124.969996,123.883400
124.984816,123.986032
124.994638,124.083765
124.999461,124.176590
124.999283,124.264497
124.994106,124.347478
124.983929,124.425524
124.968754,124.498628
124.948582,124.566782
124.923415,124.629979
124.893256,124.688213
124.858108,124.741478
124.817974,124.789770
124.772858,124.833082
124.722765,124.871411
124.667700,124.904753
124.607668,124.933105
124.542675,124.956463
124.472728,124.974826
124.397834,124.988191
124.318000,124.996558
124.233234,124.999925
124.143545,124.998292
-73.413823,124.991659
123.949434,124.980027
123.845031,124.963397
123.735743,124.941771
123.621582,124.915151
123.502559,161.853828
123.378686,124.846939
123.249974,124.805354
123.116438,124.758788
122.978091,124.707247
122.834945,124.650736
122.687016,124.589259
122.534318,124.522823
122.376867,124.451435
122.214679,124.375102
122.047768,124.293831
121.876154,124.207632
121.699851,124.116511
121.518879,124.020479
121.333255,123.919545
121.142997,123.813718
120.948125,123.703011
120.748659,123.587433
120.544617,123.466997
120.336021,123.341714
120.122892,123.211597
119.905250,123.076658
119.683118,122.936912
119.456518,122.792373
119.225472,122.643054
118.990003,122.488971
118.750136,122.330139
118.505893,122.166574
118.257300,121.998292
118.004382,121.825311
-118.035534,-78.692103
117.485669,121.465319
117.219927,121.278344
116.949962,121.086741
116.675803,120.890529
116.397476,120.689729
116.115010,120.484360
115.828432,120.274442
115.537771,120.059997
-69.384492,-69.768022
114.944318,119.617610
114.641585,119.389713
114.334887,119.157377
114.024256,118.920626
113.709723,118.679482
113.391319,118.433971
113.069076,118.184116
112.743026,117.929942
112.413202,117.671476
112.079636,117.408743
111.742362,117.141769
111.401415,116.870580
111.056827,116.595205
110.708633,116.315670
127.625375,116.032004
110.001569,115.744234
109.642769,115.452390
109.280504,115.156501
108.914812,114.856596
108.545728,136.009034
108.173289,114.244860
107.797534,113.933090
107.418498,113.617427
107.036221,113.297902
106.650740,112.974547
106.262094,112.647395
105.870322,112.316478
105.475463,111.981830
105.077556,111.643483
104.676642,111.301472
104.272760,110.955831
103.865951,110.606594
103.456255,110.253797
103.043714,109.897474
102.628368,109.537662
102.210259,109.174395
101.789430,108.807712
101.365921,108.437648
100.939776,108.064240
100.511037,107.687525
128.072098,107.307542
99.645949,106.924328
99.209686,106.537922
98.771003,106.148362
98.329942,-112.900114
97.886548,105.359937
97.440866,104.961150
96.992940,104.559368
96.542814,104.154629
96.090534,103.746976
95.636145,103.336447
95.179693,102.923085
94.721222,102.506931
94.260780,102.088026
93.798411,101.666412
141.661464,143.723685
92.868081,100.815227
92.400212,100.385741
91.930603,99.953716
91.459302,-75.035439
90.986354,99.082224
90.511808,98.642844
126.063074,98.201099
89.558109,97.757035
89.079052,97.310695
88.598588,96.862123
88.116763,96.411366
87.633627,95.958467
87.149228,95.503473
86.663613,95.046428
86.176832,94.587379
85.688934,94.126371
85.199966,93.663450
84.709979,93.198663
84.219021,92.732056
83.727141,92.263676
83.234388,91.793570
82.740811,91.321784
82.246461,90.848366
81.751386,90.373363
81.255635,89.896823
80.759260,89.418794
80.262308,88.939322
79.764830,88.458457
79.266876,87.976245
78.768495,87.492736
78.269737,87.007978
77.770652,86.522019
77.271290,86.034908
76.771701,85.546693
76.271934,85.057424
75.772041,84.567149
75.272070,84.075917
-88.139741,83.583777
74.272097,83.090780
73.772195,82.596973
73.272416,82.102406
72.772809,81.607130
72.273425,81.111192
71.774313,80.614644
71.275525,80.117534
70.777108,79.619912
70.279114,79.121828
69.781592,78.623332
69.284592,78.124474
68.788163,77.625303
68.292356,77.125870
67.797219,76.626224
67.302803,76.126416
66.809156,75.626495
66.316328,75.126511
65.824369,74.626514
65.333327,74.126555
64.843252,73.626684
64.354193,73.126949
63.866198,72.627402
63.379317,72.128092
62.893597,71.629070
155.428822,71.130384
61.925839,70.632086
61.443897,70.134224
60.963310,69.636849
60.484127,69.140010
60.006396,68.643757
59.530164,68.148140
59.055478,67.653207
58.582388,67.159010
58.110939,66.665597
57.641179,66.173017
57.173155,65.681320
56.706913,65.190554
56.242501,-75.773909
55.779964,64.212015
55.319350,63.724340
54.860704,63.237791
54.404071,62.752419
53.949498,62.268272
53.497030,-121.194241
53.046713,61.303846
52.598590,60.823663
52.152708,60.344897
51.709110,59.867597
51.267842,59.391811
50.828947,58.917585
50.392469,58.444967
49.958451,57.974005
49.526938,57.504746
155.808299,128.872866
48.671596,56.571522
48.247853,56.107651
47.826785,55.645669
47.408435,55.185623
46.992844,54.727558
46.580053,54.271521
46.170104,53.817556
45.763038,53.365709
45.358896,52.916026
44.957718,52.468551
44.559545,52.023330
44.164415,51.580406
126.004030,51.139823
43.383445,50.701627
42.997683,50.265861
42.615122,49.832568
42.235798,49.401792
41.859752,48.973576
41.487019,-138.963876
41.117637,48.124993
40.751644,47.704712
136.675926,132.477422
40.029968,46.872381
39.674358,46.460413
39.322280,46.051299
38.973769,45.645081
38.628862,45.241797
38.287591,44.841490
37.949992,44.444198
37.616098,44.049962
37.285942,43.658821
36.959557,43.270814
36.636976,42.885980
36.318232,42.504357
36.003356,42.125983
35.692379,41.750898
35.385334,41.379137
35.082249,41.010738
34.783157,40.645738
34.488086,40.284173
34.197066,39.926080
33.910126,39.571494
33.627296,39.220451
33.348602,38.872986
33.074074,38.529134
32.803738,38.188929
-88.933046,37.852404
32.275752,37.519595
32.018154,37.190534
31.764855,36.865253
31.515879,36.543786
31.271252,36.226164
31.030997,35.912420
30.795139,35.602585
30.563702,35.296689
30.336708,34.994764
30.114180,34.696839
29.896141,34.402944
29.682613,34.113109
29.473616,33.827363
29.269172,33.545734
29.069300,33.268250
28.874022,32.994940
-148.382785,32.725829
28.497322,32.460947
28.315939,32.200318
28.139223,31.943969
27.967194,31.691926
27.799868,31.444213
27.637261,31.200856
27.479391,30.961879
27.326273,30.727306
27.177923,30.497159
27.034354,30.271464
-65.239867,-143.279743
26.761621,29.833512
26.632483,29.621301
26.508182,29.413627
138.837743,-163.433110
26.274140,29.011976
26.164421,28.818038
26.059587,28.628719
25.959646,28.444037
25.864609,28.264010
-128.715166,28.088657
25.689285,27.917995
25.609016,27.752042
25.533685,27.590813
25.463301,27.434324
25.397871,27.282593
25.337400,27.135633
25.281896,26.993459
25.231364,26.856086
25.185809,26.723528
25.145235,26.595797
25.109646,26.472906
25.079046,26.354868
25.053439,26.241695
25.032826,26.133397
25.017210,26.029986
25.006591,25.931472
25.000973,25.837865
25.000354,25.749174
25.004735,25.665408
25.014115,25.586575
25.028495,25.512684
25.047871,25.443741
25.072242,-158.497967
25.101606,25.320729
25.135960,25.266672
-100.448481,25.217588
25.219623,25.173482
25.268924,25.134359
25.323197,25.100223
25.382439,25.071076
25.446642,25.046922
25.515800,25.027764
25.589907,25.013603
25.668955,25.004440
25.752936,25.000277
25.841841,25.001113
25.935662,25.006950
26.034390,25.017786
26.138014,25.033620
26.246524,25.054450
26.359910,25.080276
26.478160,25.111093
26.601261,25.146898
-143.546083,-139.820328
26.861972,25.233462
26.999554,25.284211
-66.727754,161.372595
27.289104,25.400618
27.441044,25.466264
27.597739,25.536864
27.759174,25.612410
27.925333,25.692895
28.096200,25.778310
28.271757,25.868648
28.451987,25.963898
28.636871,136.505720
28.826392,26.169100
29.020530,26.279031
29.219266,26.393834
29.422581,26.513497
29.630452,26.638009
29.842861,26.767357
30.059786,26.901529
30.281204,27.040510
30.507094,27.184287
30.737434,27.332845
-156.420751,152.362319
31.211368,27.644247
-106.829843,27.807060
31.702817,27.974591
31.955048,28.146825
32.211584,28.323744
32.472399,28.505331
32.737467,28.691567
33.006760,28.882434
33.280253,29.077913
33.557918,29.277984
33.839727,29.482627
34.125652,29.691822
34.415665,29.905548
34.709735,30.123782
35.007835,30.346505
35.309934,30.573693
35.616002,30.805323
35.926009,31.041373
36.239922,31.281819
36.557712,31.526637
36.879346,31.775801
37.204792,32.029289
37.534017,32.287073
37.866989,32.549128
38.203675,32.815429
38.544040,33.085948
38.888050,33.360658
39.235672,33.639532
39.586870,33.922543
39.941609,34.209661
40.299854,34.500857
40.661569,34.796104
41.026718,35.095372
41.395264,35.398629
41.767171,35.705847
42.142401,36.016994
42.520916,36.332039
42.902680,36.650951
43.287653,36.973698
43.675798,-97.789541
44.067074,37.630568
44.461445,37.964624
44.858868,38.302384
45.259306,38.643814
45.662719,38.988879
46.069064,39.337545
46.478303,39.689778
46.890394,40.045542
-129.751175,-113.227898
47.722967,40.767519
48.143366,41.133661
48.566451,41.503189
48.992179,41.876067
49.420508,42.252257
49.851395,42.631723
50.284796,43.014424
50.720669,43.400325
51.158970,43.789385
51.599655,44.181567
52.042680,44.576830
52.488001,44.975135
52.935573,45.376443
53.385351,45.780714
53.837291,46.187906
54.291347,46.597979
54.747474,47.010893
55.205626,47.426605
55.665758,47.845075
56.127823,48.266260
56.591775,48.690119
57.057568,49.116608
57.525155,49.545686
57.994490,49.977309
58.465525,50.411435
58.938214,50.848019
59.412508,51.287019
59.888362,51.728390
60.365727,52.172088
140.527953,145.773603
61.324799,53.066287
61.806410,53.516700
62.289340,53.969260
62.773542,54.423924
63.258966,54.880645
63.745564,55.339378
64.233288,55.800077
