dim-1,dim-2,outlier
71.728932,101.018648,false
73.967122,100.157405,false
75.196074,-4.662443,true
75.039397,102.666720,false
74.911243,99.516269,false
74.929907,102.920443,false
74.582513,104.661110,false
76.004588,101.877289,false
27.868817,-23.582082,true
78.139902,103.047142,false
81.396027,106.119923,false
81.249548,104.850237,false
79.347193,105.803217,false
81.459594,103.789280,false
79.859089,106.384304,false
79.148977,107.653297,false
83.680898,109.473814,false
82.392485,105.562285,false
84.264040,107.890204,false
81.952627,106.983469,false
81.779459,109.687788,false
84.615617,109.825987,false
85.907382,108.150416,false
83.594944,110.341216,false
86.544353,109.937482,false
87.607903,111.725434,false
89.117720,113.257084,false
86.047760,110.852015,false
87.275679,111.031650,false
89.107517,115.195341,false
87.996878,112.952699,false
91.109599,113.967581,false
89.595008,116.548343,false
89.825658,116.031641,false
90.401280,116.167705,false
92.154545,115.729557,false
90.164316,117.732769,false
94.453397,116.061235,false
91.514595,115.902387,false
94.008349,116.055805,false
92.083409,115.811006,false
93.121000,118.976190,false
93.266598,119.617623,false
93.788862,120.323496,false
94.978523,116.406611,false
98.601027,120.057289,false
98.689705,121.682718,false
96.568737,119.662822,false
95.341316,119.968676,false
98.290674,121.221861,false
99.349811,123.095413,false
-43.442990,121.840973,true
101.016004,122.279277,false
102.659788,123.168081,false
101.950963,124.558742,false
99.087371,120.244760,false
100.748063,121.243272,false
104.413856,122.327782,false
103.221347,122.079723,false
-9.838567,-27.178131,true
101.353338,122.709172,false
102.337769,124.853443,false
106.228703,126.049615,false
107.199424,127.068173,false
103.560274,125.016256,false
106.785362,124.342458,false
106.005883,127.958473,false
106.340920,124.596272,false
105.397464,127.710529,false
109.948945,126.984440,false
106.341946,126.557581,false
109.886973,126.873320,false
110.070325,127.086374,false
107.964101,127.210388,false
111.427326,129.194309,false
110.231976,127.205154,false
112.516873,130.746056,false
108.662157,129.160454,false
112.840511,126.815975,false
113.970321,131.206710,false
113.151185,131.106862,false
112.471083,130.947418,false
112.371546,131.816742,false
113.712751,132.378751,false
113.408699,128.213150,false
113.801634,128.261178,false
115.823733,132.621371,false
117.249712,130.339497,false
116.155981,129.955641,false
117.802533,131.103552,false
116.874102,131.279464,false
114.679753,132.265543,false
114.719489,129.498789,false
116.872155,129.704669,false
119.372386,134.345950,false
119.562565,131.272749,false
118.931773,134.154927,false
121.393293,130.308481,false
-4.102214,-61.053766,true
119.349719,133.258790,false
121.707859,134.777189,false
117.999460,133.898482,false
123.135148,132.622725,false
119.971003,134.919481,false
120.928064,132.563607,false
122.787713,135.499944,false
120.287283,134.287434,false
122.419933,133.375960,false
25.803602,0.315458,true
124.405487,134.031448,false
-58.444321,132.256666,true
123.743573,134.827697,false
125.429240,132.395385,false
122.308175,135.777485,false
123.775278,135.232247,false
127.391299,135.100432,false
126.475744,133.814140,false
128.034441,132.951435,false
127.336575,135.884318,false
126.433502,135.141975,false
125.177619,134.568581,false
125.179666,-68.873990,true
125.953940,136.939193,false
127.800966,137.025951,false
125.695944,136.284811,false
128.744487,134.914159,false
130.485023,135.056117,false
130.425542,135.059464,false
128.070454,133.983701,false
127.062151,134.657502,false
128.904282,134.465138,false
127.890088,132.899468,false
129.269899,135.150972,false
130.268539,135.311320,false
130.734136,133.789932,false
131.774797,133.005865,false
128.251757,132.437881,false
129.233774,132.395064,false
-60.815186,8.780887,true
129.173671,135.933513,false
130.281075,135.085004,false
133.860378,134.914042,false
129.845197,132.487874,false
132.854355,132.868309,false
133.695163,134.321731,false
130.950248,134.780822,false
131.828512,131.858692,false
133.451546,135.472187,false
133.757739,134.497253,false
134.203676,133.533781,false
133.861029,132.103339,false
134.763326,132.365488,false
135.210000,134.849610,false
135.275876,132.281533,false
131.268467,135.181689,false
131.942121,132.909384,false
134.400199,134.567250,false
134.596117,130.861838,false
132.122371,132.390542,false
131.920643,133.132378,false
135.104767,134.503303,false
134.488587,131.648893,false
133.841430,133.990189,false
132.110415,133.339054,false
135.909865,133.040706,false
134.827230,130.134973,false
136.994219,-59.674186,true
135.050602,130.337487,false
133.152010,130.543957,false
134.729871,132.933451,false
132.620019,127.978966,false
134.294687,129.779599,false
136.490115,130.963569,false
134.896049,127.534261,false
134.583289,131.640450,false
136.644377,131.601021,false
133.589679,127.763150,false
135.388128,128.410598,false
136.689868,129.285607,false
133.670040,126.435934,false
133.952629,129.707403,false
132.657774,126.494723,false
135.537853,126.539304,false
133.177122,125.975423,false
136.114643,127.060760,false
133.961070,125.043690,false
135.382496,126.793641,false
132.732409,128.679408,false
135.491048,123.751136,false
-69.904299,10.944896,true
134.680202,124.421184,false
136.915165,123.734071,false
134.443338,122.934483,false
-58.194464,126.820728,true
-57.416485,126.291850,true
132.707889,121.603962,false
133.588158,124.551213,false
136.204572,125.597729,false
132.891413,1.875761,true
136.478205,122.447030,false
133.354223,122.861667,false
134.794632,119.691023,false
132.804182,123.684870,false
132.080230,120.886011,false
132.795262,119.798343,false
135.723600,120.776497,false
-24.833043,118.891848,true
135.115741,119.758797,false
134.815480,118.371087,false
132.272268,117.248505,false
131.740596,118.188676,false
130.958400,120.276131,false
130.441945,-0.862683,true
131.745310,118.599647,false
133.887102,118.217433,false
132.174965,116.341148,false
129.976550,116.924906,false
129.252544,117.964203,false
133.277002,117.642098,false
129.866063,114.232389,false
129.785057,113.954345,false
131.714495,113.761710,false
130.686422,112.054460,false
132.077339,115.847106,false
132.155363,-60.756561,true
131.060433,110.564537,false
130.600945,111.501391,false
126.977311,-24.387974,true
128.293996,113.879093,false
129.059199,109.426799,false
130.926517,111.383439,false
128.512515,112.451343,false
129.322075,111.948508,false
127.324756,109.129527,false
127.048536,111.299271,false
129.801013,110.802645,false
129.336244,107.492169,false
129.137279,109.874164,false
125.412024,109.039623,false
16.409779,106.767613,true
123.678325,103.858753,false
123.282811,105.089616,false
125.943147,104.652446,false
126.585758,102.901743,false
123.614796,105.087214,false
124.975281,101.800570,false
125.633255,104.461171,false
121.518988,101.383759,false
124.070790,103.982047,false
123.960205,101.595135,false
120.755450,101.342247,false
120.162837,102.427381,false
122.579690,99.028198,false
119.984042,101.009817,false
120.044546,101.349499,false
118.820436,98.691720,false
121.724038,97.737512,false
120.830264,100.000761,false
121.334107,96.853971,false
121.189947,98.543364,false
122.025940,97.938111,false
120.732287,96.178321,false
116.873708,97.808645,false
118.364542,94.085486,false
119.796603,96.232763,false
115.933480,94.792029,false
117.918519,95.865149,false
116.796839,94.855717,false
115.849571,91.461465,false
114.704199,91.231666,false
114.094863,-4.746879,true
112.996527,91.339962,false
114.599657,93.442674,false
114.450783,90.454444,false
113.690694,92.481840,false
115.747168,87.250503,false
115.270648,90.117304,false
110.825093,86.277673,false
-79.581845,85.700608,true
110.846321,88.605331,false
110.703732,88.688760,false
109.423580,85.244705,false
109.278121,84.640145,false
22.693077,86.931027,true
108.839299,82.757240,false
111.412631,82.941956,false
110.102122,83.854701,false
107.899344,84.628151,false
107.059739,83.864618,false
107.925804,-37.501340,true
108.475479,80.389556,false
109.099246,83.550347,false
105.690436,81.667318,false
104.198324,79.696928,false
103.539847,78.399422,false
107.529414,79.620255,false
105.208963,76.664250,false
106.481191,77.007034,false
103.268953,76.120630,false
104.454676,77.850270,false
101.315525,78.819252,false
104.304941,74.192259,false
-48.689161,77.661983,true
102.417545,-79.490232,true
-66.242922,75.537474,true
102.452086,18.057138,true
98.996693,74.017817,false
100.900422,74.541980,false
98.809659,70.738938,false
97.661656,72.785661,false
100.241741,72.888579,false
95.837780,72.174366,false
97.847277,72.034149,false
96.692802,71.099185,false
94.701971,71.270727,false
93.601468,70.370741,false
96.004253,71.793943,false
96.566635,67.932907,false
95.259273,69.143406,false
-54.795268,-54.358723,true
91.466674,66.063777,false
92.967517,64.841489,false
92.611115,68.017821,false
92.792863,64.267566,false
91.727329,63.942139,false
91.287550,62.801275,false
91.824707,65.290860,false
91.191417,64.575879,false
89.468993,62.275386,false
89.831950,65.213516,false
89.630671,61.063745,false
86.083845,62.574790,false
85.969070,64.424120,false
87.479905,60.074696,false
85.690149,-24.152375,true
86.678751,60.259133,false
84.967501,61.533843,false
84.291589,57.725831,false
85.689873,61.672599,false
83.685202,58.150451,false
82.336008,57.354755,false
84.030138,56.552721,false
84.309708,56.322020,false
82.045729,54.955573,false
10.137247,54.926524,true
78.401028,56.771079,false
7.608820,56.012469,true
78.550176,20.100238,true
81.223717,53.053759,false
79.078308,53.722926,false
78.851216,53.029796,false
75.974112,54.385276,false
-34.789894,-11.688079,true
75.313001,54.088684,false
77.773314,24.241689,true
75.751814,50.022534,false
77.343075,50.926352,false
72.524170,51.497406,false
73.300239,51.965650,false
71.864802,49.386697,false
71.249550,52.509546,false
-51.445153,49.610796,true
-63.060179,49.280403,true
73.335050,47.466254,false
71.579387,49.185390,false
70.977947,48.269439,false
72.363001,50.545345,false
69.987436,48.940065,false
68.660754,47.432651,false
67.149585,-39.467253,true
67.620247,48.660948,false
66.109614,44.958416,false
68.417297,48.543850,false
69.079044,44.246931,false
65.740781,43.586121,false
64.936901,45.183624,false
67.601213,43.999698,false
64.548012,46.618231,false
62.502841,42.644599,false
64.824990,45.144090,false
15.683502,-68.939828,true
61.737389,43.033199,false
60.880172,44.425028,false
62.713936,44.106439,false
64.327650,40.603758,false
61.566034,45.030100,false
59.856574,42.813892,false
59.982426,41.575486,false
61.727315,44.054483,false
58.210157,43.161125,false
59.394624,39.338814,false
57.303761,41.723223,false
59.122143,40.986704,false
59.184565,38.888928,false
56.501163,41.933984,false
59.226614,41.576279,false
58.044155,39.322840,false
57.548434,40.298529,false
55.342337,41.410470,false
53.820639,37.062105,false
52.909613,40.758552,false
56.149183,-58.677344,true
56.653633,36.476525,false
53.635727,37.549784,false
54.109815,37.742263,false
54.810778,36.592086,false
53.287950,37.689484,false
-20.738087,37.430479,true
53.329004,35.786924,false
-69.302605,21.825324,true
49.194418,39.331756,false
50.337100,37.781789,false
52.880833,37.764549,false
48.707975,37.584618,false
48.146717,37.256549,false
50.202626,34.250718,false
50.745763,35.972213,false
49.290794,36.155768,false
50.389769,34.634388,false
49.750422,33.913726,false
45.860789,34.889179,false
45.938811,36.807056,false
-80.271921,34.647328,true
44.482010,36.253959,false
44.822724,35.493126,false
46.142233,37.221616,false
47.732645,34.717882,false
43.515534,33.347599,false
46.110499,33.109697,false
43.040754,33.491870,false
46.404862,32.919029,false
45.311828,34.709981,false
45.666589,36.549038,false
43.602617,34.842530,false
43.979793,35.806535,false
41.762973,33.573791,false
40.987846,36.646267,false
42.369358,35.325512,false
41.481584,36.745496,false
44.436248,36.437838,false
42.718923,34.121888,false
42.264045,35.458304,false
39.848337,34.745785,false
39.879209,33.048101,false
39.865450,34.838887,false
41.210259,34.988983,false
41.157822,35.902507,false
41.976343,32.674605,false
38.058849,37.285373,false
38.729113,37.366249,false
40.231468,37.366405,false
39.383977,36.950876,false
37.884515,35.189170,false
38.727650,35.809229,false
38.827488,35.815199,false
40.699322,37.312959,false
39.808487,33.389190,false
38.357563,36.325544,false
40.457987,37.096257,false
36.792277,35.200040,false
40.137813,34.804830,false
-4.483689,37.376112,true
37.393481,38.206701,false
-25.996603,36.263000,true
37.209631,34.440114,false
37.530300,34.681833,false
38.292685,38.285608,false
38.982081,39.084396,false
35.692371,15.745356,true
-71.864873,37.687204,true
-44.971386,19.434238,true
35.977115,39.205950,false
37.942253,39.668362,false
37.139751,37.488154,false
33.917529,36.176352,false
35.212135,36.991988,false
33.428034,39.683174,false
34.763927,36.708495,false
-42.826236,39.702544,true
33.939976,40.046633,false
34.316670,37.613599,false
35.522672,40.855514,false
33.836371,37.533555,false
35.828696,39.657507,false
34.374149,41.744822,false
34.149162,38.197086,false
35.482571,41.335747,false
34.851446,42.131467,false
32.924316,38.683957,false
36.600445,42.234980,false
33.642953,42.806523,false
34.803836,39.313498,false
32.840541,40.163769,false
37.262734,41.839932,false
36.315078,40.645894,false
36.769615,42.541768,false
34.070124,40.051078,false
36.763843,42.276016,false
34.026346,42.413515,false
34.703634,41.449837,false
36.537672,43.153539,false
35.009559,45.089605,false
35.365885,45.919742,false
34.646896,46.286030,false
34.177955,42.273047,false
35.226612,44.652086,false
36.643369,45.286734,false
34.118073,45.386262,false
35.069188,46.524513,false
35.378808,46.154300,false
34.947918,45.065545,false
35.909303,44.884397,false
36.878834,45.935225,false
35.336484,48.286725,false
34.663686,46.402281,false
38.550271,49.157354,false
36.520360,47.963584,false
-3.041734,46.432655,true
34.223272,49.831476,false
34.527859,15.857512,true
35.585945,47.311000,false
38.919271,49.559941,false
38.823935,50.431418,false
39.002079,51.473821,false
38.293244,51.151283,false
36.390694,52.614665,false
39.604568,51.204041,false
35.392695,50.210470,false
39.519961,51.958366,false
38.403206,52.590817,false
38.069517,52.318266,false
36.701351,52.399754,false
39.797902,53.026611,false
38.928099,-49.332014,true
37.699091,56.880204,false
40.720246,57.225837,false
41.712921,55.379605,false
38.436742,54.409305,false
41.795257,58.736708,false
42.527642,56.328532,false
-35.240927,-56.281831,true
39.573609,55.739997,false
38.446370,57.187398,false
-48.507586,-13.809549,true
40.824672,60.397424,false
-5.945380,59.202318,true
43.958548,61.761766,false
44.363363,61.036259,false
40.866866,61.046293,false
43.432429,63.640154,false
41.783909,60.076195,false
44.250516,60.798181,false
44.716249,62.347605,false
44.925210,63.807239,false
45.731268,65.435334,false
46.171341,63.336833,false
42.928654,62.977696,false
46.763635,64.244401,false
44.899766,67.391236,false
45.961408,66.729111,false
47.493467,67.309662,false
44.875919,65.268211,false
44.337966,67.851132,false
44.404196,65.608038,false
48.309369,68.048617,false
47.192431,67.260691,false
50.085642,68.257045,false
13.769488,69.738387,true
46.488826,72.373125,false
47.767213,68.437965,false
48.013496,68.837793,false
48.847261,71.818481,false
49.098888,71.043088,false
47.819532,72.960583,false
49.432052,72.119894,false
49.780669,72.823094,false
52.451195,-6.009488,true
53.021478,72.032240,false
52.258660,72.817682,false
52.186992,73.516239,false
54.227028,75.200543,false
53.047744,77.374690,false
53.488894,78.799160,false
53.173731,75.616264,false
55.894231,76.558747,false
52.924213,-16.970999,true
53.262010,81.037960,false
56.412653,80.712577,false
57.680980,77.921262,false
56.959585,78.587091,false
54.345853,82.615627,false
55.976518,79.777494,false
57.559687,80.880410,false
-34.261941,81.104782,true
59.787844,84.952419,false
59.560871,83.999053,false
56.620507,81.971231,false
60.091064,83.843701,false
62.198187,84.787843,false
60.080066,87.270342,false
61.007839,85.774679,false
60.352159,83.988182,false
60.528756,87.038293,false
61.680231,85.687363,false
64.262755,86.482604,false
-79.223173,-24.814296,true
-21.588306,86.917887,true
64.547943,89.589939,false
64.326881,91.226697,false
67.360648,88.046256,false
67.679675,92.801276,false
67.681399,93.074585,false
65.479409,91.207791,false
65.998708,91.184816,false
68.904235,91.709351,false
66.957180,95.075290,false
67.929901,95.345136,false
70.326417,95.603252,false
69.499976,93.854604,false
71.033648,94.282979,false
70.331854,94.419084,false
69.304549,93.909907,false
72.709014,96.890667,false
72.802617,97.850233,false
70.032736,98.431214,false
71.090060,97.752703,false
73.539529,100.973118,false
-71.549225,-16.690397,true
72.971288,100.640502,false
73.387359,101.578603,false
73.254479,100.970409,false
77.041471,100.669178,false
77.327430,99.293106,false
78.459946,102.739721,false
77.214621,102.403187,false
79.537035,103.907010,false
76.090852,103.186620,false
-56.054608,105.796821,true
80.652170,103.063059,false
78.365371,106.547279,false
80.651053,106.309942,false
78.468708,104.657364,false
80.427069,104.962808,false
83.165961,106.974462,false
83.089964,105.498548,false
84.040068,106.959191,false
84.046693,-13.102562,true
82.192623,107.042534,false
82.577091,110.119686,false
86.060614,108.425744,false
83.235057,109.727926,false
-38.915206,112.113361,true
87.290094,108.755367,false
87.326943,111.505414,false
85.657521,109.964456,false
85.959589,114.023943,false
87.165071,112.243485,false
89.217229,113.813321,false
90.617953,112.464218,false
-29.930520,114.992820,true
91.776914,115.215660,false
92.530855,114.831071,false
89.960668,112.342635,false
25.271598,113.239800,true
20.005736,-25.641423,true
93.400152,117.436692,false
94.170954,115.121249,false
92.545517,117.685646,false
-33.699423,3.157024,true
94.956951,117.044819,false
95.091776,119.100698,false
95.350610,116.446232,false
94.612016,116.569342,false
94.872481,119.395908,false
98.846878,-46.608984,true
94.871576,120.519210,false
96.440794,120.400173,false
98.881464,121.085187,false
96.654690,119.737619,false
100.067719,122.660434,false
101.059739,122.864420,false
100.424509,121.823409,false
100.599729,122.372668,false
100.994502,124.858170,false
103.353623,122.250345,false
103.815297,124.471875,false
103.112248,125.160039,false
104.532705,124.732960,false
102.046729,122.919316,false
103.308902,126.890639,false
102.830391,123.283913,false
103.489772,125.919730,false
104.131562,124.600188,false
108.131937,125.049343,false
105.820752,126.513679,false
106.587944,124.802090,false
8.313046,126.794238,true
109.118455,126.880192,false
110.332448,129.443794,false
107.759489,128.692831,false
108.456199,127.456675,false
107.057107,129.477122,false
-2.499476,27.305403,true
109.372509,127.176293,false
109.709023,130.545012,false
112.833836,127.627359,false
109.417995,130.144176,false
111.023751,131.729369,false
114.320871,127.948173,false
112.510528,130.401048,false
110.631912,131.601791,false
114.629960,127.879796,false
113.778590,130.819970,false
115.393660,132.417669,false
-59.728125,20.978675,true
115.982365,130.656169,false
116.717554,128.699678,false
118.267005,132.124141,false
115.149365,129.774863,false
118.595483,130.145141,false
117.152757,131.541603,false
118.288662,129.790107,false
118.432119,134.596705,false
120.519149,133.954456,false
8.083359,16.256223,true
120.253869,132.979469,false
118.725809,130.730557,false
119.318017,132.752958,false
-39.388324,-26.729904,true
-2.748631,-32.158757,true
121.089469,135.341473,false
123.488719,132.714686,false
122.210577,131.698344,false
120.469295,133.515323,false
121.664541,-71.149767,true
124.286511,132.696326,false
123.486214,136.508095,false
125.153474,136.166120,false
124.191710,134.050991,false
124.861115,134.341009,false
126.426024,133.207297,false
125.735213,132.753538,false
122.665699,134.109290,false
126.926319,133.480405,false
127.091250,132.661158,false
124.864664,133.124552,false
125.763378,133.308446,false
128.603840,133.119079,false
125.442535,137.073260,false
-78.583706,137.340196,true
129.140103,135.853049,false
126.185898,134.766059,false
128.903338,136.175376,false
128.986389,134.829380,false
128.968612,132.899402,false
126.520037,132.666416,false
129.893985,20.977660,true
130.349138,136.312550,false
129.536657,136.288362,false
128.697672,135.179605,false
130.407765,-36.104284,true
128.591229,133.460512,false
128.341426,136.899824,false
129.315521,132.428333,false
129.647947,135.370249,false
130.434612,136.250221,false
-68.495549,-0.952647,true
128.895077,133.934013,false
131.380901,-33.728156,true
129.848613,135.606201,false
131.493231,-67.398315,true
131.541915,133.211094,false
131.983208,133.761559,false
130.077793,132.009422,false
134.094031,133.224155,false
130.591934,132.419341,false
134.086649,133.409005,false
131.209650,132.500611,false
132.778324,135.239490,false
133.425015,135.669983,false
7.174989,22.727910,true
132.706338,135.672782,false
131.664595,135.429033,false
134.674104,133.387054,false
133.644423,134.402982,false
134.445454,130.615783,false
133.904423,134.188308,false
131.798380,130.487186,false
-51.105216,-18.019885,true
133.280129,131.093006,false
133.615850,133.159533,false
132.310797,130.892030,false
132.356188,130.121749,false
133.553453,133.555138,false
135.114874,130.446146,false
134.686189,131.503129,false
132.471963,132.695122,false
133.771387,131.803258,false
136.586758,128.980413,false
135.381834,132.066074,false
133.169646,131.647560,false
136.220099,127.501481,false
133.473001,128.206909,false
134.556693,127.664165,false
133.181555,127.630461,false
132.642547,127.375375,false
134.002573,131.014271,false
135.763746,130.018848,false
133.429517,129.535294,false
135.259164,130.410681,false
133.042222,126.049806,false
134.928390,127.207585,false
134.030304,128.260412,false
132.846346,124.436288,false
136.742519,127.329184,false
134.508407,125.862303,false
132.771415,124.454890,false
134.611100,127.282223,false
135.964746,125.471921,false
133.543157,122.957291,false
134.104016,-44.779539,true
134.229511,126.700224,false
134.109306,125.400656,false
134.661778,121.971067,false
135.354686,121.903351,false
135.035459,122.148275,false
134.119230,120.919246,false
135.791448,124.934471,false
132.336916,122.731826,false
131.708668,123.997717,false
134.970911,121.519926,false
134.661267,120.453370,false
133.913120,122.198224,false
135.749301,119.592954,false
134.770398,118.459504,false
131.619377,117.997927,false
130.695431,121.833871,false
13.708791,-43.231141,true
133.722773,120.728049,false
134.961915,117.528344,false
133.296858,118.575537,false
129.878006,119.040430,false
130.467244,115.333347,false
129.752211,114.526456,false
131.864190,115.219774,false
130.311176,116.243609,false
-12.076204,118.006468,true
25.964384,113.649944,true
132.393847,117.196404,false
128.298021,115.437844,false
131.611695,116.071799,false
130.619017,115.807757,false
132.440383,113.038682,false
132.227055,111.865748,false
131.234623,110.136917,false
128.752241,112.967148,false
129.814785,110.648046,false
126.811741,111.501067,false
130.827303,110.992156,false
127.672555,108.740668,false
125.806597,112.110055,false
127.638766,108.245112,false
127.511183,106.673356,false
128.730925,107.689336,false
125.463277,110.309944,false
125.492190,106.429001,false
126.738822,108.030075,false
128.730978,108.215528,false
127.669533,104.699088,false
124.989089,104.727375,false
0.499510,106.381400,true
123.513888,-26.977040,true
123.466206,107.042389,false
122.463753,102.824299,false
126.642042,101.562950,false
121.627623,101.349030,false
125.261943,100.498142,false
125.165185,100.282035,false
122.990046,101.422061,false
124.168245,102.212982,false
121.937712,101.806937,false
120.167919,102.675355,false
120.536347,102.359418,false
120.538679,101.096242,false
-8.762834,-15.240172,true
121.402929,97.957241,false
122.215616,97.145184,false
121.667497,95.766185,false
120.645642,99.368195,false
117.842206,98.643627,false
118.436025,95.631188,false
120.306033,93.305860,false
116.408182,94.813671,false
116.064648,96.510805,false
118.005173,96.185271,false
119.273068,95.786419,false
118.398873,94.272537,false
118.213071,90.624566,false
114.019714,94.007488,false
115.642113,90.902055,false
113.281028,93.567129,false
112.235506,90.324376,false
113.201658,88.465695,false
112.999566,90.325965,false
115.162550,91.024350,false
112.721745,88.538720,false
111.397434,90.206808,false
113.212989,86.712059,false
111.755218,86.572723,false
112.148188,87.067421,false
109.307585,86.184894,false
112.357774,86.345087,false
112.355916,86.759529,false
-36.163125,83.090235,true
107.352885,83.552142,false
109.540157,85.891292,false
107.282070,84.529144,false
107.165957,81.395603,false
106.152563,-80.816934,true
108.462839,80.200283,false
105.882247,80.477923,false
106.351367,79.366918,false
105.014211,79.277671,false
103.217497,80.391762,false
103.858643,77.223892,false
102.418393,77.106405,false
105.360013,76.469750,false
102.604069,76.333083,false
105.139600,76.378415,false
102.917029,78.972222,false
103.801301,77.023604,false
101.012904,77.444656,false
99.890655,74.607575,false
101.264413,74.740068,false
99.012570,75.313359,false
100.141335,73.370402,false
101.108468,71.271924,false
-61.916275,1.639288,true
98.183438,70.630712,false
99.664777,72.265575,false
97.678726,72.910050,false
94.537373,72.924318,false
95.835814,71.011962,false
97.251429,69.079119,false
95.316450,68.588831,false
92.483449,71.409205,false
-66.182387,-45.202123,true
-6.370090,66.824689,true
93.939119,65.927894,false
-16.942136,68.808212,true
94.453721,64.914525,false
26.159824,67.135743,true
89.550318,67.959882,false
90.797366,66.058454,false
89.281242,64.860904,false
89.216760,62.235312,false
87.710607,61.938522,false
88.473491,64.507297,false
86.414084,63.809149,false
88.559113,64.694469,false
87.740511,61.574363,false
88.640475,61.798237,false
86.940597,58.732149,false
87.650987,62.020935,false
86.306447,58.485882,false
83.143240,59.460874,false
86.351416,58.405836,false
84.208258,59.898482,false
84.036390,57.673241,false
18.767751,-34.583629,true
82.516194,56.095773,false
83.412161,-39.637454,true
80.596773,57.885616,false
80.096864,57.640605,false
78.014231,54.794098,false
77.372128,-55.759899,true
78.796190,-69.066684,true
77.177885,57.242088,false
79.628426,53.139220,false
79.096910,53.285571,false
77.701051,52.139426,false
78.616925,52.669955,false
77.838253,53.470099,false
77.076551,50.971958,false
77.484248,51.508744,false
74.557583,51.935578,false
72.923866,50.000911,false
75.626644,50.733750,false
72.345879,52.392760,false
1.733243,50.861989,true
70.519272,50.685318,false
72.978048,50.122022,false
73.617258,46.861619,false
69.900081,47.804820,false
71.784990,46.914452,false
68.558560,48.846173,false
69.642282,-9.077642,true
68.123693,49.421126,false
-25.840277,4.288978,true
66.789974,49.069447,false
69.485530,48.998948,false
66.887770,44.747605,false
65.274388,47.937387,false
-52.928760,0.370202,true
64.506670,47.229199,false
67.739649,44.596256,false
64.209352,42.905941,false
66.604285,44.399553,false
66.039940,42.055919,false
62.233274,42.227533,false
65.303195,42.612202,false
60.406750,45.506282,false
61.199884,41.952434,false
62.598682,44.610065,false
63.388707,41.076847,false
60.620727,41.058454,false
59.174429,40.108708,false
60.197326,39.306172,false
-61.840054,43.660430,true
58.676767,39.096681,false
60.314347,40.971124,false
58.119918,42.823427,false
57.991135,41.814244,false
57.432738,39.566562,false
