dim-1,dim-2,outlier
31.362005,40.881573,false
-21.331401,41.248777,true
31.858849,41.619356,false
32.113755,41.993273,false
32.372950,42.370491,false
32.636407,42.750972,false
32.904100,43.134677,false
33.176003,43.521569,false
33.452089,43.911609,false
33.732329,44.304758,false
-21.939956,-76.242139,true
34.305161,45.100224,false
-22.052135,45.502462,true
34.894270,45.907650,false
35.194856,46.315747,false
35.499422,46.726712,false
35.807937,47.140505,false
36.120372,47.557083,false
36.436695,47.976406,false
12.649906,21.538215,true
37.080878,48.823117,false
37.408674,49.250420,false
-15.448862,49.680298,true
38.075509,50.112708,false
38.414482,50.547606,false
38.757113,50.984950,false
39.103369,51.424695,false
39.453214,51.866798,false
39.806614,52.311214,false
40.163533,52.757899,false
40.523936,53.206808,false
40.887787,53.657897,false
41.255048,54.111120,false
41.625684,54.566431,false
41.999658,55.023786,false
42.376931,55.483138,false
42.757467,55.944443,false
43.141227,56.407652,false
43.528173,56.872721,false
43.918266,57.339603,false
44.311467,57.808250,false
-21.174333,-16.531934,true
45.107037,58.750656,false
45.509325,-32.901159,true
45.914563,59.699561,false
46.322709,60.176333,false
46.733723,60.654587,false
47.147563,61.134275,false
47.564189,61.615350,false
47.983558,62.097763,false
48.405628,62.581467,false
48.830359,63.066412,false
49.257706,63.552551,false
49.687627,64.039834,false
50.120080,64.528214,false
50.555020,65.017640,false
50.992405,65.508065,false
51.432191,65.999439,false
51.874333,66.491713,false
52.318788,66.984838,false
52.765512,67.478765,false
53.214458,67.973443,false
53.665583,68.468824,false
54.118842,68.964859,false
54.574188,69.461497,false
55.031578,69.958688,false
13.800468,70.456384,true
55.952301,70.954534,false
56.415542,71.453089,false
56.880642,71.951998,false
57.347554,72.451212,false
-0.626150,-10.625642,true
58.286627,73.450356,false
58.758694,73.950184,false
59.232385,74.450118,false
59.707653,74.950107,false
60.184450,75.450101,false
60.662729,75.950050,false
61.142441,76.449904,false
61.623539,76.949613,false
62.105975,77.449127,false
62.589700,77.948396,false
63.074666,78.447370,false
63.560824,78.946000,false
64.048127,79.444234,false
64.536525,79.942025,false
65.025969,80.439321,false
65.516410,80.936074,false
66.007800,81.432232,false
66.500089,81.927748,false
66.993228,82.422570,false
67.487167,82.916651,false
67.981858,83.409940,false
68.477251,83.902388,false
68.973296,84.393945,false
69.469944,84.884563,false
69.967144,85.374193,false
70.464848,85.862786,false
70.963006,86.350292,false
-75.366096,86.836663,true
71.960482,87.321850,false
72.459701,87.805805,false
72.959174,88.288480,false
73.458851,88.769826,false
73.958682,89.249795,false
74.458617,89.728339,false
74.958607,90.205410,false
75.458600,90.680960,false
75.958548,91.154943,false
76.458400,91.627310,false
76.958106,92.098014,false
77.457616,92.567009,false
77.956880,93.034246,false
78.455849,93.499681,false
78.954472,93.963265,false
-27.305290,94.424953,true
79.950483,94.884699,false
80.447770,95.342456,false
80.944513,95.798179,false
81.440661,96.251822,false
81.936165,96.703340,false
82.430975,97.152688,false
82.925043,97.599820,false
83.418318,98.044693,false
83.910751,98.487261,false
84.402293,98.927480,false
84.892895,99.365307,false
85.382507,99.800697,false
85.871082,100.233607,false
86.358569,100.663993,false
86.844920,101.091814,false
-4.157141,101.517025,true
87.814021,101.939584,false
88.296674,102.359450,false
88.777996,102.776579,false
89.257941,103.190931,false
89.736461,103.602464,false
90.213506,104.011137,false
90.689031,104.416909,false
91.162986,104.819739,false
-22.660685,-21.141938,true
92.106001,105.616413,false
92.574966,106.010177,false
93.042173,106.400840,false
93.507577,106.788364,false
93.971129,107.172708,false
94.432785,107.553836,false
94.892497,107.931708,false
95.350220,108.306286,false
95.805908,108.677535,false
96.259515,109.045415,false
96.710997,109.409891,false
97.160307,109.770926,false
97.607401,110.128484,false
98.052235,110.482529,false
98.494764,110.833026,false
98.934943,111.179940,false
99.372728,111.523235,false
99.808076,111.862879,false
100.240944,112.198836,false
100.671287,112.531073,false
-15.919472,-31.678927,true
101.524230,113.184256,false
101.946744,113.505136,false
102.366563,113.822165,false
102.783646,114.135312,false
103.197951,114.444546,false
103.609435,114.749835,false
104.018059,115.051150,false
104.423781,115.348459,false
104.826560,115.641733,false
105.226357,115.930944,false
105.623132,116.216061,false
106.016844,116.497057,false
106.407454,116.773903,false
106.794924,117.046571,false
107.179214,117.315035,false
107.560286,117.579268,false
107.938103,117.839242,false
108.312625,-28.978797,true
108.683816,118.346315,false
109.051639,118.593361,false
109.416057,118.836049,false
109.777033,119.074353,false
-64.211175,119.308249,true
110.488517,119.537715,false
110.838953,119.762727,false
-66.074874,-45.313638,true
111.529039,120.199300,false
111.868621,120.410817,false
112.204515,120.617794,false
112.536688,120.820209,false
112.865109,121.018041,false
113.189742,121.211272,false
113.510557,121.399882,false
113.827521,121.583852,false
114.140602,121.763164,false
114.449768,121.937799,false
114.754990,122.107741,false
115.056237,122.272971,false
115.353478,122.433475,false
115.646683,122.589235,false
115.935824,122.740237,false
116.220872,122.886464,false
116.501797,123.027903,false
116.778572,123.164539,false
117.051170,123.296359,false
117.319562,123.423349,false
117.583723,123.545497,false
117.843625,123.662790,false
118.099242,123.775217,false
118.350550,123.882766,false
118.597523,123.985428,false
118.840136,124.083190,false
119.078365,124.176045,false
119.312187,124.263982,false
119.541577,124.346992,false
119.766513,124.425068,false
119.986972,124.498202,false
120.202933,124.566386,false
120.414374,124.629613,false
120.621273,124.687877,false
-49.067417,124.741172,true
121.021364,124.789494,false
121.214517,124.832836,false
121.403048,124.871195,false
121.586939,124.904567,false
121.766171,124.932949,false
121.940727,124.956338,false
122.110589,124.974730,false
122.275739,124.988126,false
122.436162,124.996522,false
122.591842,124.999920,false
122.742762,124.998317,false
122.888908,124.991714,false
123.030266,124.980112,false
123.166820,124.963512,false
123.298558,124.941916,false
123.425466,124.915326,false
123.547531,124.883744,false
123.664742,124.847174,false
123.777086,124.805619,false
123.884552,124.759084,false
123.987130,124.707573,false
124.084810,124.651091,false
124.177581,9.020287,true
124.265434,124.523238,false
124.348361,124.451880,false
-69.197956,124.375577,true
124.499402,124.294336,false
124.567502,124.208166,false
124.630645,124.117075,false
124.688824,124.021072,false
124.742035,123.920168,false
124.790272,123.814371,false
124.833530,-5.765159,true
124.871804,123.588145,false
124.905092,123.467737,false
124.933388,123.342484,false
124.956692,123.212395,false
124.975000,123.077486,false
124.988310,122.937769,false
124.996622,122.793258,false
124.999934,122.643968,false
124.998246,122.489914,false
124.991558,122.331111,false
124.979872,122.167574,false
124.963187,121.999321,false
124.941506,121.826368,false
124.914831,121.648732,false
124.883164,121.466432,false
124.846509,-80.209017,true
-55.451394,17.477959,true
124.758250,120.891726,false
124.706654,120.690953,false
124.650088,-50.734936,true
124.588557,120.275721,false
124.522067,120.061303,false
124.450625,119.842379,false
124.374237,119.618971,false
124.292913,119.391100,false
124.206659,119.158791,false
124.115484,118.922066,false
124.019398,118.680949,false
123.918410,118.435464,false
123.812530,118.185635,false
123.701770,117.931488,false
123.586138,117.673047,false
123.465649,117.410340,false
123.340313,117.143391,false
123.210142,116.872228,false
123.075151,116.596878,false
122.935353,116.317368,false
122.790761,116.033726,false
122.641389,115.745981,false
122.487254,115.454162,false
122.328370,115.158297,false
122.164753,114.858417,false
121.996420,114.554550,false
121.823388,114.246728,false
121.645672,113.934982,false
121.463293,113.619342,false
121.276267,113.299840,false
121.084614,112.976508,false
120.888352,112.649379,false
120.687501,112.318484,false
120.482081,111.983858,false
120.272114,111.645534,false
120.057619,111.303545,false
119.838619,110.957925,false
119.615134,110.608710,false
-34.590956,110.255934,true
119.154804,109.899633,false
118.918004,109.539841,false
118.676813,109.176596,false
118.431253,108.809933,false
118.181351,108.439889,false
117.927130,108.066501,false
117.668617,107.689806,false
117.405837,107.309843,false
117.138817,106.926648,false
116.867582,106.540261,false
116.592161,106.150720,false
-43.632787,1.849927,true
-81.185201,105.362332,true
115.741055,104.963563,false
115.449166,104.561799,false
115.153233,104.157078,false
114.853284,103.749442,false
-76.199874,-3.285172,true
114.241462,102.925586,false
113.929649,102.509448,false
113.613943,102.090559,false
113.294376,101.668962,false
112.970979,101.244697,false
-24.802549,100.817808,true
112.312827,100.388338,false
111.978138,99.956328,false
111.639751,99.521823,false
111.297700,99.084866,false
110.952019,98.645500,false
110.602743,98.203770,false
17.166797,-56.791824,true
109.893546,97.313392,false
109.533695,96.864834,false
109.170392,96.414090,false
108.803671,95.961204,false
108.433570,95.506222,false
-58.300233,-55.614235,true
107.683375,94.590152,false
107.303356,94.129156,false
106.920107,93.666247,false
106.533666,93.201471,false
106.144071,92.734875,false
105.751362,92.266505,false
105.355578,91.796409,false
104.956759,91.324633,false
104.554944,90.851225,false
-63.942532,90.376232,true
103.742488,89.899701,false
103.331928,89.421680,false
102.918535,88.942217,false
102.502350,-43.888631,true
102.083415,87.979156,false
101.661772,87.495655,false
101.237462,87.010904,false
100.810529,86.524952,false
100.381015,86.037848,false
99.948963,85.549640,false
99.514416,85.060377,false
99.077417,84.570107,false
98.638011,84.078881,false
98.196241,83.586747,false
97.752151,83.093754,false
97.305786,-75.741648,true
96.857190,82.105390,false
96.406409,81.610118,false
95.953488,81.114184,false
95.498470,80.617639,false
95.041403,80.120532,false
94.582332,79.622913,false
94.121303,79.124832,false
93.658362,78.626339,false
93.193554,78.127482,false
92.726928,77.628313,false
21.164594,-72.181939,true
91.788404,76.629237,false
91.316600,76.129429,false
90.843164,75.629509,false
90.368144,75.129525,false
89.891588,74.629529,false
89.413542,74.129569,false
88.934055,73.629697,false
88.453174,73.129962,false
87.970948,72.630413,false
87.487425,72.131102,false
87.002654,71.632077,false
86.516682,71.133390,false
86.029558,70.635089,false
85.541332,70.137224,false
85.052051,69.639846,false
84.561765,69.143003,false
-18.085817,-52.295416,true
83.578374,-26.249775,true
83.085367,67.656189,false
82.591552,67.161987,false
82.096977,66.668569,false
81.601693,66.175984,false
81.105748,65.684281,false
80.609193,65.193510,false
80.112078,64.703720,false
79.614450,64.214959,false
79.116362,63.727276,false
78.617862,63.240721,false
78.119000,62.755342,false
77.619826,62.271187,false
77.120390,61.788306,false
76.620742,61.306745,false
76.120932,60.826553,false
75.621010,60.347779,false
75.121026,59.870471,false
-37.851234,59.394675,true
74.121071,58.920439,false
73.621201,58.447812,false
73.121468,57.976840,false
72.621924,57.507570,false
72.122617,57.040049,false
71.623597,56.574324,false
71.124916,56.110442,false
70.626622,55.648449,false
-26.459228,55.188391,true
69.631396,54.730314,false
-23.009791,-63.138956,true
68.638317,53.820286,false
68.142707,53.368427,false
67.647782,52.918731,false
67.153593,52.471242,false
66.660189,52.026007,false
66.167618,51.583069,false
65.675931,51.142473,false
65.185176,50.704262,false
64.695403,50.268481,false
64.206660,49.835173,false
63.718996,49.404382,false
63.232461,48.976150,false
62.747102,48.550520,false
62.262968,48.127535,false
61.780109,47.707238,false
61.298571,47.289670,false
-57.628315,13.963482,true
-45.641707,46.462888,true
59.862370,46.053757,false
59.386600,45.647521,false
58.912392,45.244220,false
58.439792,44.843894,false
57.968848,44.446584,false
57.499608,44.052329,false
57.032117,43.661170,false
56.566423,43.273143,false
56.102573,42.888290,false
55.640612,42.506648,false
55.180587,42.128255,false
54.722545,41.753149,false
54.266529,41.381368,false
53.812588,41.012949,false
53.360764,40.647928,false
52.911105,40.286342,false
52.463655,39.928228,false
-13.305322,39.573621,true
51.575560,39.222557,false
51.135004,38.875070,false
50.696834,38.531196,false
50.261095,38.190969,false
49.827829,37.854422,false
49.397081,37.521590,false
48.968893,37.192506,false
48.543308,36.867203,false
48.120368,36.545712,false
47.700117,36.228068,false
47.282596,35.914300,false
46.867846,35.604441,false
46.455910,35.298521,false
46.046828,34.996572,false
45.640641,-71.663209,true
45.237390,34.404704,false
44.837115,34.114844,false
44.439857,33.829073,false
44.045654,33.547419,false
43.654547,33.269910,false
43.266575,32.996575,false
42.881776,32.727439,false
42.500188,32.462531,false
42.121851,32.201876,false
9.895795,31.945502,true
41.375077,31.693432,false
41.006715,31.445693,false
40.641753,31.202310,false
40.280226,30.963307,false
39.922171,30.728707,false
39.567624,30.498534,false
-28.817148,-4.864610,true
38.869195,30.051561,false
38.525382,29.834805,false
38.185217,29.622567,false
37.848733,29.414866,false
37.515965,29.211723,false
37.186945,29.013159,false
36.861706,28.819194,false
-16.291864,13.870368,true
36.222702,28.445137,false
35.909000,28.265082,false
35.599208,28.089701,false
35.293356,27.919010,false
34.991474,27.753028,false
34.693593,27.591770,false
34.399743,27.435254,false
34.109952,27.283493,false
33.824251,27.136505,false
33.542667,26.994302,false
33.265229,26.856900,false
32.991965,26.724313,false
32.722901,26.596552,false
32.458065,26.473633,false
32.197483,26.355565,false
31.941181,26.242363,false
31.689185,26.134036,false
31.441520,26.030595,false
31.198211,25.932051,false
30.959282,-69.132306,true
30.724757,25.749694,false
30.494659,25.665898,false
30.269013,25.587036,false
30.047839,25.513115,false
29.831160,25.444142,false
29.618998,25.380125,false
29.411374,25.321070,false
29.208309,25.266983,false
29.009823,25.217869,false
28.815937,25.173733,false
28.626668,25.134580,false
28.442037,25.100414,false
28.262061,25.071237,false
28.086760,25.047053,false
27.916149,25.027864,false
27.750247,25.013673,false
27.589070,25.004480,false
27.432634,25.000287,false
27.280955,25.001093,false
27.134047,25.006900,false
26.991926,-35.500044,true
26.854606,25.033509,false
26.722100,7.319018,true
26.594423,25.080105,false
26.471585,25.110892,false
26.353601,25.146668,false
26.240481,25.187429,false
26.132236,25.233171,false
26.028879,25.283890,false
25.930419,25.339581,false
25.836865,25.400237,false
25.748228,25.465854,false
25.664516,25.536424,false
25.585738,25.611940,false
25.511901,25.692395,false
25.443012,25.777780,false
25.379080,25.868088,false
25.320109,25.963309,false
25.266107,26.063434,false
-71.547623,26.168452,true
25.173026,26.278353,false
25.133958,26.393127,false
25.099876,26.512761,false
25.070784,26.637244,false
25.046685,26.766563,false
25.027581,26.900705,false
25.013475,27.039657,false
25.004367,27.183406,false
25.000259,27.331936,false
25.001150,6.850738,true
25.007042,27.643280,false
25.017932,27.806064,false
25.033821,27.973567,false
25.054707,-10.188416,true
25.080587,28.322664,false
25.111458,28.504222,false
25.147319,28.690431,false
25.188165,28.881270,false
25.233992,29.076721,false
25.284795,29.276764,false
25.340570,29.481380,false
25.401311,29.690547,false
25.467012,29.904245,false
25.537666,30.122453,false
25.613266,30.345149,false
25.693805,30.572310,false
25.779274,30.803914,false
-76.698383,31.039937,true
10.345875,-0.472649,true
26.065178,31.525148,false
26.170279,31.774286,false
26.280264,32.027747,false
26.395120,32.285506,false
26.514837,32.547536,false
26.639402,32.813811,false
26.768803,33.084304,false
26.903027,33.358989,false
27.042061,33.637839,false
27.185891,33.920824,false
27.334502,34.207917,false
27.487879,34.499090,false
27.646008,34.794312,false
27.808872,35.093555,false
27.976455,35.396789,false
28.148740,35.703983,false
28.325711,36.015106,false
-5.673626,-34.462059,true
28.693636,36.649017,false
28.884554,36.971741,false
29.080083,37.298268,false
29.280204,37.628565,false
29.484897,37.962599,false
29.694142,38.300337,false
-60.960375,38.641744,true
30.126201,38.986788,false
30.348973,39.335433,false
30.576210,39.687644,false
30.807889,40.043386,false
31.043987,40.402624,false
31.284481,40.765322,false
31.529346,41.131443,false
